,name,sector,industry,country,mktCap,fullTimeEmployees
8430.HK,error,,,,,
8431.HK,error,,,,,
8432.HK,error,,,,,
8436.HK,error,,,,,
8437.HK,error,,,,,
8439.HK,error,,,,,
8441.HK,error,,,,,
8445.HK,error,,,,,
8446.HK,error,,,,,
8447.HK,error,,,,,
8448.HK,error,,,,,
8450.HK,error,,,,,
8451.HK,error,,,,,
8452.HK,error,,,,,
8455.HK,error,,,,,
8456.HK,error,,,,,
8460.HK,error,,,,,
8462.HK,error,,,,,
8465.HK,error,,,,,
8471.HK,error,,,,,
8472.HK,error,,,,,
8473.HK,error,,,,,
8475.HK,error,,,,,
8476.HK,error,,,,,
8479.HK,error,,,,,
8480.HK,error,,,,,
8481.HK,error,,,,,
8482.HK,error,,,,,
8483.HK,error,,,,,
8485.HK,error,,,,,
8487.HK,error,,,,,
8490.HK,error,,,,,
8491.HK,error,,,,,
8493.HK,error,,,,,
8495.HK,error,,,,,
8496.HK,error,,,,,
8500.HK,error,,,,,
8501.HK,error,,,,,
8502.HK,error,,,,,
8506.HK,error,,,,,
8507.HK,error,,,,,
8509.HK,error,,,,,
8510.HK,error,,,,,
8511.HK,error,,,,,
8512.HK,error,,,,,
8513.HK,error,,,,,
8516.HK,error,,,,,
8519.HK,error,,,,,
8521.HK,error,,,,,
8523.HK,error,,,,,
8525.HK,error,,,,,
8526.HK,error,,,,,
8527.HK,error,,,,,
8532.HK,error,,,,,
8535.HK,error,,,,,
8536.HK,error,,,,,
8537.HK,error,,,,,
8540.HK,error,,,,,
8545.HK,error,,,,,
8547.HK,error,,,,,
8556.HK,error,,,,,
8557.HK,error,,,,,
8558.HK,error,,,,,
8601.HK,error,,,,,
8603.HK,error,,,,,
8606.HK,error,,,,,
8607.HK,error,,,,,
8609.HK,error,,,,,
8611.HK,error,,,,,
8612.HK,error,,,,,
8613.HK,error,,,,,
8616.HK,error,,,,,
8617.HK,error,,,,,
8619.HK,error,,,,,
8620.HK,error,,,,,
8621.HK,error,,,,,
8622.HK,error,,,,,
8623.HK,error,,,,,
8627.HK,error,,,,,
8631.HK,error,,,,,
8635.HK,error,,,,,
8645.HK,error,,,,,
8646.HK,error,,,,,
8659.HK,error,,,,,
8668.HK,error,,,,,
9618.HK,JD-SW,Consumer Cyclical,Internet Retail,China,931649355776,314906
9668.HK,error,,,,,
9900.HK,error,,,,,
9906.HK,error,,,,,
9908.HK,error,,,,,
9909.HK,error,,,,,
9911.HK,error,,,,,
9916.HK,error,,,,,
9918.HK,error,,,,,
9919.HK,error,,,,,
9922.HK,JIUMAOJIU,Consumer Cyclical,Restaurants,China,47235825664,12801
9923.HK,YEAHKA,Technology,Software—Infrastructure,China,28966981632,768
9926.HK,error,,,,,
9928.HK,TIMES NEIGHBOR,Real Estate,Real Estate Services,China,5894324736,8129
9929.HK,error,,,,,
9933.HK,error,,,,,
9936.HK,error,,,,,
9938.HK,error,,,,,
9939.HK,KINTOR PHARMA-B,Healthcare,Biotechnology,China,26041995264,202
9958.HK,error,,,,,
9966.HK,error,,,,,
9968.HK,error,,,,,
9969.HK,error,,,,,
9977.HK,error,,,,,
9978.HK,error,,,,,
9979.HK,error,,,,,
9983.HK,error,,,,,
9986.HK,error,,,,,
9988.HK,BABA-SW,Consumer Cyclical,Internet Retail,China,4882500157440,252084
9989.HK,HEPALINK,Healthcare,Drug Manufacturers—General,China,26685118464,1957
9990.HK,error,,,,,
9996.HK,error,,,,,
9997.HK,error,,,,,
9998.HK,error,,,,,
9999.HK,NTES-S,Communication Services,Internet Content & Information,China,587778490368,28239
