,name,sector,industry,country,mktCap,fullTimeEmployees
5OQ.SI,error,,,,,
5OR.SI,error,,,,,
5OT.SI,$ SingMedical,Healthcare,Medical Care Facilities,Singapore,159261632,294
5OU.SI,error,,,,,
5OX.SI,error,,,,,
5PC.SI,error,,,,,
5PD.SI,error,,,,,
5PF.SI,error,,,,,
5PL.SI,error,,,,,
5PO.SI,error,,,,,
5QR.SI,error,,,,,
5QT.SI,error,,,,,
5QY.SI,error,,,,,
5RA.SI,error,,,,,
5RC.SI,error,,,,,
5RE.SI,error,,,,,
5RF.SI,error,,,,,
5SO.SI,error,,,,,
5SR.SI,error,,,,,
5SY.SI,error,,,,,
5TI.SI,error,,,,,
5TJ.SI,error,,,,,
5TN.SI,error,,,,,
5TP.SI,error,,,,,
5TR.SI,error,,,,,
5TS.SI,error,,,,,
5TT.SI,error,,,,,
5TW.SI,error,,,,,
5TY.SI,error,,,,,
5UA.SI,error,,,,,
5UF.SI,$ Maxi-Cash Fin,Consumer Cyclical,Luxury Goods,Singapore,190474960,
5UJ.SI,error,,,,,
5UL.SI,error,,,,,
5UN.SI,error,,,,,
5UO.SI,error,,,,,
5UX.SI,Oxley,Real Estate,Real Estate—Development,Singapore,1075709824,
5VC.SI,error,,,,,
5VI.SI,error,,,,,
5VJ.SI,Halcyon Agri,Basic Materials,Chemicals,Singapore,438627776,15000
5VP.SI,error,,,,,
5VS.SI,error,,,,,
5WA.SI,error,,,,,
5WE.SI,error,,,,,
5WF.SI,error,,,,,
5WG.SI,error,,,,,
5WH.SI,error,,,,,
5WJ.SI,error,,,,,
5WV.SI,error,,,,,
5YTW.SI,error,,,,,
600.SI,error,,,,,
7PMS.SI,error,,,,,
7QQS.SI,error,,,,,
8A1.SI,error,,,,,
8C5W.SI,error,,,,,
8I2W.SI,error,,,,,
8K7.SI,$ UGHealthcare,Healthcare,Medical Instruments & Supplies,Malaysia,443706496,1150
8YLS.SI,error,,,,,
8YY.SI,error,,,,,
94RW.SI,error,,,,,
983W.SI,error,,,,,
9EFW.SI,error,,,,,
9FDW.SI,error,,,,,
9HSW.SI,error,,,,,
9KVW.SI,error,,,,,
9MDW.SI,error,,,,,
9QJW.SI,error,,,,,
9T9W.SI,error,,,,,
A04.SI,ASL Marine^,Industrials,Aerospace & Defense,Singapore,25170680,
A05.SI,error,,,,,
A13.SI,error,,,,,
A17U.SI,Ascendas Reit,Real Estate,REIT—Industrial,Singapore,12504811520,
A26.SI,Sinarmas Land,Real Estate,Real Estate—Development,Singapore,1276758016,
A30.SI,error,,,,,
A31.SI,error,,,,,
A33.SI,error,,,,,
A34.SI,Amara,Consumer Cyclical,Lodging,Singapore,224237504,458
A35.SI,ABF SG BOND ETF,,,,,
A50.SI,Thomson Medical,Healthcare,Medical Care Facilities,Singapore,2673894144,
A52.SI,error,,,,,
A55.SI,error,,,,,
A75.SI,error,,,,,
A78.SI,error,,,,,
A7RU.SI,Kep Infra Tr,Utilities,Utilities—Regulated Gas,Singapore,2745050112,
A7S.SI,error,,,,,
AAJ.SI,error,,,,,
ACV.SI,FRASERS HOSPITALITY TRUST,Real Estate,REIT—Hotel & Motel,Singapore,1068968896,
ADJ.SI,error,,,,,
ADN.SI,First Sponsor,Real Estate,Real Estate—Development,Singapore,1287353984,400
ADP.SI,error,,,,,
ADQU.SI,error,,,,,
AFC.SI,delisted,,,,,
AFUS.SI,error,,,,,
AGS.SI,TheHourGlass,Consumer Cyclical,Luxury Goods,Singapore,665262976,
AIY.SI,IFAST,Technology,Software—Application,Singapore,1852490112,970
AJ2.SI,error,,,,,
AJBU.SI,Keppel DC Reit,Real Estate,REIT—Office,Singapore,4394007552,
AOF.SI,error,,,,,
AP4.SI,Riverstone,Healthcare,Medical Instruments & Supplies,Singapore,2149146624,4000
AU8U.SI,CapLand China T,Real Estate,REIT—Retail,Singapore,2086270080,
AUE.SI,Golden Energy,Energy,Thermal Coal,Singapore,367083616,
AVM.SI,Boustead Proj,Industrials,Engineering & Construction,Singapore,329849728,
AVV.SI,error,,,,,
AVX.SI,error,,,,,
AW9U.SI,First Reit,Real Estate,REIT—Healthcare Facilities,Singapore,416457600,
AWC.SI,error,,,,,
AWE.SI,error,,,,,
AWG.SI,error,,,,,
AWI.SI,error,,,,,
AWK.SI,error,,,,,
AWM.SI,error,,,,,
AWO.SI,error,,,,,
AWS.SI,error,,,,,
AWV.SI,error,,,,,
AWX.SI,AEM,Technology,Semiconductor Equipment & Materials,Singapore,1150849536,645
AWZ.SI,error,,,,,
AXB.SI,error,,,,,
AXXZ.SI,error,,,,,
AYD.SI,error,,,,,
AYN.SI,error,,,,,
AYV.SI,error,,,,,
AZA.SI,error,,,,,
AZG.SI,error,,,,,
AZR.SI,error,,,,,
AZT.SI,error,,,,,
AZY.SI,error,,,,,
B07.SI,error,,,,,
B0Z.SI,error,,,,,
B16.SI,GL,Consumer Cyclical,Lodging,Singapore,1060246464,1486
B26.SI,error,,,,,
B28.SI,Bonvests,Consumer Cyclical,Lodging,Singapore,399509408,
B49.SI,error,,,,,
B58.SI,Banyan Tree,Consumer Cyclical,Resorts & Casinos,Singapore,281957088,
B61.SI,Bukit Sembawang,Real Estate,Real Estate—Development,Singapore,1219470848,
B69.SI,error,,,,,
B73.SI,error,,,,,
B7K.SI,error,,,,,
B83W.SI,error,,,,,
B9S.SI,error,,,,,
BAC.SI,error,,,,,
BAI.SI,error,,,,,
BAZ.SI,error,,,,,
BBP.SI,error,,,,,
BBW.SI,error,,,,,
BCD.SI,error,,,,,
BCV.SI,error,,,,,
BCY.SI,error,,,,,
BCZ.SI,error,,,,,
BDA.SI,error,,,,,
BDF.SI,error,,,,,
BDN.SI,error,,,,,
BDR.SI,error,,,,,
BDU.SI,error,,,,,
BDX.SI,error,,,,,
BEC.SI,BRC Asia,Basic Materials,Steel,Singapore,379602592,
BEH.SI,error,,,,,
BEI.SI,error,,,,,
BEV.SI,error,,,,,
BEW.SI,error,,,,,
BEZ.SI,error,,,,,
BFI.SI,error,,,,,
BFK.SI,error,,,,,
BFT.SI,error,,,,,
BFU.SI,error,,,,,
BGK.SI,error,,,,,
BGO.SI,error,,,,,
BHD.SI,error,,,,,
BHK.SI,SIIC Environment,Industrials,Pollution & Treatment Controls,Singapore,605282432,6164
BHO.SI,error,,,,,
BHQ.SI,error,,,,,
BHU.SI,error,,,,,
BIP.SI,error,,,,,
BIX.SI,error,,,,,
BJD.SI,error,,,,,
BJGS.SI,error,,,,,
BJHS.SI,error,,,,,
BJIS.SI,error,,,,,
BJJS.SI,error,,,,,
BJL.SI,error,,,,,
BJV.SI,error,,,,,
BJW.SI,error,,,,,
BJZ.SI,error,,,,,
BKA.SI,error,,,,,
BKK.SI,error,,,,,
BKV.SI,error,,,,,
BKW.SI,error,,,,,
BKX.SI,error,,,,,
BKY.SI,error,,,,,
BKZ.SI,error,,,,,
BLA.SI,error,,,,,
BLH.SI,error,,,,,
BLL.SI,error,,,,,
BLR.SI,error,,,,,
BLS.SI,error,,,,,
BLU.SI,error,,,,,
BLW.SI,error,,,,,
BLZ.SI,error,,,,,
BMGU.SI,error,,,,,
BMNW.SI,error,,,,,
BMT.SI,error,,,,,
BN2.SI,Valuetronics,Technology,Semiconductors,Hong Kong,276622496,
BN4.SI,Keppel Corp,Industrials,Conglomerates,Singapore,9864508416,18452
BNE.SI,error,,,,,
BOU.SI,error,,,,,
BPF.SI,error,,,,,
BQC.SI,error,,,,,
BQD.SI,error,,,,,
BQF.SI,error,,,,,
BQM.SI,Tiong Woon,Industrials,Rental & Leasing Services,Singapore,109150456,
BQN.SI,error,,,,,
BQP.SI,error,,,,,
BR9.SI,delisted,,,,,
BRD.SI,error,,,,,
BRE.SI,error,,,,,
BRR.SI,error,,,,,
BRS.SI,error,,,,,
BS6.SI,YZJ Shipbldg SGD,Industrials,Aerospace & Defense,China,5503383552,
BSL.SI,Raffles Medical,Healthcare,Medical Care Facilities,Singapore,2144887936,
BTE.SI,Bund Center,Consumer Cyclical,Lodging,Singapore,424910656,
BTF.SI,error,,,,,
BTG.SI,error,,,,,
BTJ.SI,error,,,,,
BTM.SI,Penguin Intl,Industrials,Aerospace & Defense,Singapore,145312208,
BTOU.SI,ManulifeReit USD,Real Estate,REIT—Office,Singapore,1209661568,17
BTP.SI,error,,,,,
BTWZ.SI,error,,,,,
BTX.SI,error,,,,,
BTY.SI,error,,,,,
BUOU.SI,FRASERS LOGISTICS & COM TRUST,Real Estate,REIT—Industrial,Singapore,5040159744,22
BUPW.SI,error,,,,,
BVA.SI,Top Glove,Healthcare,Medical Instruments & Supplies,Malaysia,14372400128,21000
BVP.SI,error,,,,,
BVQ.SI,error,,,,,
BWCU.SI,error,,,,,
BWM.SI,error,,,,,
BXE.SI,error,,,,,
BYI.SI,PHIL AP DIV REIT US$,,,,,
BYJ.SI,PHIL AP DIV REIT S$D,,,,,
BZKS.SI,error,,,,,
C04.SI,error,,,,,
C05.SI,error,,,,,
C06.SI,error,,,,,
C07.SI,Jardine C&C,Consumer Cyclical,Auto Manufacturers,Singapore,9161570304,240000
C09.SI,CityDev,Real Estate,Real Estate—Development,Singapore,7155448832,
C13.SI,error,,,,,
c29.SI,Chip Eng Seng,Real Estate,Real Estate—Development,Singapore,383878272,772
C2PU.SI,ParkwayLife Reit,Real Estate,REIT—Healthcare Facilities,Singapore,2522858240,
C31.SI,CapitaLand,Real Estate,Real Estate—Development,Singapore,19355011072,10473
C33.SI,Chuan Hup,Real Estate,Real Estate—Development,Singapore,208188224,
C38U.SI,CapLand IntCom T,Real Estate,REIT—Retail,Singapore,13918218240,665
C41.SI,error,,,,,
C50.SI,error,,,,,
C52.SI,ComfortDelGro,Industrials,Railroads,Singapore,3726775552,24025
C61U.SI,error,,,,,
C6L.SI,SIA,Industrials,Airlines,Singapore,15002747904,28160
C70.SI,error,,,,,
C71.SI,error,,,,,
C76.SI,Creative,Technology,Computer Hardware,Singapore,187958928,
C8R.SI,error,,,,,
C92.SI,error,,,,,
C9Q.SI,error,,,,,
CC3.SI,StarHub,Communication Services,Telecom Services,Singapore,2336985088,1786
CDVZ.SI,error,,,,,
CDXW.SI,error,,,,,
CEDU.SI,Dasin Retail Tr,Real Estate,Real Estate—Development,Singapore,573091264,
CFA.SI,NikkoAM-STC Asia REIT,,,,,
CFN.SI,error,,,,,
CGN.SI,error,,,,,
CGOW.SI,error,,,,,
CGP.SI,error,,,,,
CHBW.SI,error,,,,,
CHJ.SI,error,,,,,
CHZ.SI,HRnetGroup,Industrials,Staffing & Employment Services,Singapore,651735488,859
CIN.SI,error,,,,,
CJLU.SI,error,,,,,
CJN.SI,error,,,,,
CLN.SI,error,,,,,
CLR.SI,LION-PHILLIP S-REIT,,,,,
CMGS.SI,error,,,,,
CMHS.SI,error,,,,,
CMOU.SI,KepPacOakReitUSD,Real Estate,REIT—Diversified,Singapore,704222464,7
CNE.SI,error,,,,,
CNNU.SI,CromwellReit EUR,Real Estate,REIT—Diversified,Singapore,1328408704,
COI.SI,NikkoAM-STC A_REIT US$,,,,,
CPRW.SI,error,,,,,
CPSW.SI,error,,,,,
CPTW.SI,error,,,,,
CPUW.SI,error,,,,,
CPVW.SI,error,,,,,
CPWW.SI,error,,,,,
CQEW.SI,error,,,,,
CQLW.SI,error,,,,,
CRJW.SI,error,,,,,
CRPU.SI,Sasseur Reit,Real Estate,REIT—Retail,Singapore,1116049536,
CRWW.SI,error,,,,,
CSFU.SI,error,,,,,
CTMW.SI,error,,,,,
CTO.SI,error,,,,,
CTPW.SI,error,,,,,
CUKW.SI,error,,,,,
CVPW.SI,error,,,,,
CWAW.SI,error,,,,,
CXAW.SI,error,,,,,
CXQW.SI,error,,,,,
CY6U.SI,Ascendas-iTrust,Real Estate,Real Estate Services,Singapore,1634987904,
CYB.SI,error,,,,,
CYC.SI,ICBC CSOP CGB ETF S$,,,,,
CYTW.SI,error,,,,,
CYW.SI,error,,,,,
CZ4.SI,Dutech,Industrials,Business Equipment & Supplies,China,92699360,
CZAW.SI,error,,,,,
CZBW.SI,error,,,,,
CZPW.SI,error,,,,,
CZSW.SI,error,,,,,
D00W.SI,error,,,,,
D01.SI,DairyFarm USD,Consumer Defensive,Grocery Stores,Hong Kong,5898643968,220000
D03.SI,Del Monte Pac,Consumer Defensive,Packaged Foods,British Virgin Islands,660613184,
D05.SI,DBS,Financial Services,Banks—Regional,Singapore,76167610368,29000
D07.SI,SPDR DJIA US$,,,,,
D11.SI,error,,,,,
D50.SI,delisted,,,,,
D5IU.SI,Lippo Malls Tr,Real Estate,REIT—Retail,Singapore,529460448,
D8DU.SI,error,,,,,
DAAW.SI,error,,,,,
DABW.SI,error,,,,,
DAEW.SI,error,,,,,
DAFW.SI,error,,,,,
DALW.SI,error,,,,,
DANW.SI,error,,,,,
DAQW.SI,error,,,,,
DASW.SI,error,,,,,
DAUW.SI,error,,,,,
DAWW.SI,error,,,,,
DAZW.SI,error,,,,,
DBCW.SI,error,,,,,
DBTW.SI,error,,,,,
DBZW.SI,error,,,,,
DCLW.SI,error,,,,,
DCMW.SI,error,,,,,
DCPW.SI,error,,,,,
DCSW.SI,error,,,,,
DDBW.SI,error,,,,,
DDIW.SI,error,,,,,
DDJW.SI,error,,,,,
DDWW.SI,error,,,,,
DDZW.SI,error,,,,,
DEKW.SI,error,,,,,
DEUW.SI,error,,,,,
DEZW.SI,error,,,,,
DFAW.SI,error,,,,,
DFFW.SI,error,,,,,
DFHW.SI,error,,,,,
DFJW.SI,error,,,,,
DFSW.SI,error,,,,,
DFYW.SI,error,,,,,
DGAW.SI,error,,,,,
DGBW.SI,error,,,,,
DGCW.SI,error,,,,,
DGOW.SI,error,,,,,
DGRW.SI,error,,,,,
DGSW.SI,error,,,,,
DHDW.SI,error,,,,,
DHEW.SI,error,,,,,
DHGW.SI,error,,,,,
DHSW.SI,error,,,,,
DHYW.SI,error,,,,,
DINW.SI,error,,,,,
DIRW.SI,error,,,,,
DJAW.SI,error,,,,,
DJBW.SI,error,,,,,
DJCW.SI,error,,,,,
DJDW.SI,error,,,,,
DJWW.SI,error,,,,,
DKEW.SI,error,,,,,
DKFW.SI,error,,,,,
DKKW.SI,error,,,,,
DKUW.SI,error,,,,,
DLAW.SI,error,,,,,
DLIW.SI,error,,,,,
DLQW.SI,error,,,,,
DM0.SI,Hanwell,Consumer Cyclical,Packaging & Containers,Singapore,273940928,
DMAW.SI,error,,,,,
DMBW.SI,error,,,,,
DMEW.SI,error,,,,,
DMPW.SI,error,,,,,
DMQW.SI,error,,,,,
DMSW.SI,error,,,,,
DMUW.SI,error,,,,,
DNAW.SI,error,,,,,
DNCW.SI,error,,,,,
DNEW.SI,error,,,,,
DNFW.SI,error,,,,,
DNSW.SI,error,,,,,
DNXW.SI,error,,,,,
DNZW.SI,error,,,,,
DOHW.SI,error,,,,,
DOPW.SI,error,,,,,
DOXW.SI,error,,,,,
DPEW.SI,error,,,,,
DPIW.SI,error,,,,,
DPOW.SI,error,,,,,
DPWW.SI,error,,,,,
DQAW.SI,error,,,,,
DQBW.SI,error,,,,,
DQDW.SI,error,,,,,
DQQW.SI,error,,,,,
DQTW.SI,error,,,,,
DRGW.SI,error,,,,,
DRWW.SI,error,,,,,
DRX.SI,error,,,,,
DSAW.SI,error,,,,,
DSBW.SI,error,,,,,
DSCW.SI,error,,,,,
DSDW.SI,error,,,,,
DSIW.SI,error,,,,,
DSNW.SI,error,,,,,
DSSW.SI,error,,,,,
DSVW.SI,error,,,,,
DSYW.SI,error,,,,,
DTAW.SI,error,,,,,
DTFW.SI,error,,,,,
DTJW.SI,error,,,,,
DTNW.SI,error,,,,,
DTSW.SI,error,,,,,
DU4.SI,error,,,,,
DUBW.SI,error,,,,,
DUFW.SI,error,,,,,
DUZW.SI,error,,,,,
DVCW.SI,error,,,,,
DVOW.SI,error,,,,,
DVPW.SI,error,,,,,
DVVW.SI,error,,,,,
DWAW.SI,error,,,,,
DWBW.SI,error,,,,,
DWNW.SI,error,,,,,
DWTW.SI,error,,,,,
DXAW.SI,error,,,,,
DXBW.SI,error,,,,,
DXLW.SI,error,,,,,
DXMW.SI,error,,,,,
DXSW.SI,error,,,,,
DXUW.SI,error,,,,,
DXZW.SI,error,,,,,
DYAW.SI,error,,,,,
DYDW.SI,error,,,,,
DYKW.SI,error,,,,,
DYMW.SI,error,,,,,
DYPW.SI,error,,,,,
DZAW.SI,error,,,,,
DZLW.SI,error,,,,,
E27.SI,error,,,,,
E28.SI,Frencken,Technology,Electronic Components,Malaysia,666123072,2701
E3B.SI,Wee Hur,Industrials,Engineering & Construction,Singapore,193041440,
E5H.SI,Golden Agri-Res,Consumer Defensive,Farm Products,Singapore,3173025024,94135
E6R.SI,error,,,,,
E8Z.SI,Roxy-Pacific,Real Estate,Real Estate—Development,Singapore,462912896,243
E90.SI,error,,,,,
E9L.SI,error,,,,,
EASW.SI,error,,,,,
EB5.SI,First Resources,Consumer Defensive,Farm Products,Singapore,2414569472,
EB7.SI,error,,,,,
EG0.SI,error,,,,,
EH5.SI,error,,,,,
ER0.SI,KSH,Real Estate,Real Estate—Development,Singapore,208615616,
ES3.SI,STI ETF,,,,,
EUEW.SI,error,,,,,
EXDW.SI,error,,,,,
EYOW.SI,error,,,,,
F03.SI,Food Empire,Consumer Defensive,Beverages—Non-Alcoholic,Singapore,510377024,
F10.SI,error,,,,,
F13.SI,Fu Yu,Industrials,Specialty Industrial Machinery,Singapore,237193424,
F17.SI,GuocoLand,Real Estate,Real Estate—Diversified,Singapore,1842218112,
F1E.SI,Low Keng Huat,Real Estate,Real Estate—Development,Singapore,369408000,
F31.SI,Fragrance,Real Estate,Real Estate—Development,Singapore,785491200,1
F34.SI,Wilmar Intl,Consumer Defensive,Farm Products,Singapore,32945559552,100000
F3V.SI,error,,,,,
F83.SI,COSCO SHP SG,Industrials,Integrated Freight & Logistics,Singapore,738952512,902
F86.SI,error,,,,,
F99.SI,F & N,Consumer Defensive,Packaged Foods,Singapore,2131632256,7700
F9D.SI,Boustead,Industrials,Conglomerates,Singapore,491299360,1135
FBMW.SI,error,,,,,
FFJW.SI,error,,,,,
FIAW.SI,error,,,,,
FIQW.SI,error,,,,,
FQ7.SI,error,,,,,
FQ8.SI,error,,,,,
FRQ.SI,error,,,,,
FSXW.SI,error,,,,,
FWDW.SI,error,,,,,
G07.SI,Great Eastern,Financial Services,Insurance—Diversified,Singapore,10867403776,4654
G0I.SI,error,,,,,
G11.SI,error,,,,,
G13.SI,Genting Sing,Consumer Cyclical,Resorts & Casinos,Singapore,10436051968,
G1N.SI,Lyxor MSIndia US$,,,,,
G20.SI,GP Industries,Industrials,Electrical Equipment & Parts,Singapore,292848448,8080
G3B.SI,Nikko AM STI ETF,,,,,
G41.SI,G K Goh,Financial Services,Capital Markets,Singapore,323185920,
G50.SI,error,,,,,
G92.SI,China Aviation,Energy,Oil & Gas Refining & Marketing,Singapore,972007936,116
GCTW.SI,error,,,,,
GDEW.SI,error,,,,,
GDIW.SI,error,,,,,
GJAW.SI,error,,,,,
GNAW.SI,error,,,,,
GNLW.SI,error,,,,,
GRQ.SI,error,,,,,
GU5.SI,error,,,,,
GUAW.SI,error,,,,,
GWDW.SI,error,,,,,
H02.SI,Haw Par,Healthcare,Drug Manufacturers—General,Singapore,2920116992,
H07.SI,Stamford Land,Consumer Cyclical,Lodging,Singapore,324929216,584
H12.SI,error,,,,,
H13.SI,Ho Bee Land,Real Estate,Real Estate—Diversified,Singapore,1812763648,
H15.SI,error,,,,,
H17.SI,error,,,,,
H18.SI,Hotel Grand,Consumer Cyclical,Lodging,Singapore,791923136,
H19.SI,Hwa Hong,Real Estate,Real Estate Services,Singapore,195798304,
H1N.SI,Lyxor EM Mkt US$,,,,,
H20.SI,error,,,,,
H22.SI,Hong Leong Asia,Industrials,Specialty Industrial Machinery,Singapore,777729664,5928
H30.SI,Hong Fok,Real Estate,Real Estate Services,Singapore,751760768,
H78.SI,HongkongLand USD,Real Estate,Real Estate—Development,Bermuda,11552804864,2686
HAGW.SI,error,,,,,
HD9.SI,XT Vietnam US$,,,,,
HKB.SI,error,,,,,
HLRW.SI,error,,,,,
HMN.SI,error,,,,,
HUBW.SI,error,,,,,
i06.SI,error,,,,,
i07.SI,ISDN,Industrials,Engineering & Construction,Singapore,298206528,950
i11.SI,error,,,,,
i15.SI,error,,,,,
i26.SI,error,,,,,
i49.SI,error,,,,,
I98.SI,IS MS INDIA US$,,,,,
I9T.SI,error,,,,,
IEIW.SI,error,,,,,
INXW.SI,error,,,,,
INYW.SI,error,,,,,
IQZW.SI,error,,,,,
IRNW.SI,error,,,,,
IW5.SI,error,,,,,
IWKW.SI,error,,,,,
IX2.SI,error,,,,,
J03.SI,error,,,,,
J17.SI,error,,,,,
J18.SI,error,,,,,
J2T.SI,error,,,,,
J36.SI,JMH USD,Industrials,Conglomerates,Bermuda,44993576960,403000
J37.SI,error,,,,,
J69U.SI,FRASERS CENTREPOINT TRUST,Real Estate,REIT—Retail,Singapore,4128302848,
J85.SI,CDL HTrust,Real Estate,REIT—Hotel & Motel,Singapore,1530649856,1541
J91U.SI,error,,,,,
JAOW.SI,error,,,,,
JK8.SI,UETF SSE50China,,,,,
JLB.SI,error,,,,,
JPBW.SI,error,,,,,
JSYW.SI,error,,,,,
JYEU.SI,error,,,,,
JYIW.SI,error,,,,,
K03.SI,error,,,,,
K1Q.SI,error,,,,,
K29.SI,error,,,,,
