,name,sector,industry,country,mktCap,fullTimeEmployees
CYBR.U.TO,delisted,,,,,
CYH.TO,error,,,,,
D.UN.TO,delisted,,,,,
DANC.TO,error,,,,,
DBO.TO,DBOX TECHNOLOGIES INC,Technology,Consumer Electronics,Canada,22022600,84
DC.A.TO,delisted,,,,,
DC.PR.B.TO,error,,,,,
DC.PR.D.TO,error,,,,,
DCBO.TO,DOCEBO INC,Technology,Software—Application,Canada,1657352576,488
DCC.TO,error,,,,,
DCG.TO,error,,,,,
DCM.TO,DATA COMMUNICATIONS MGMT CORP,Industrials,Specialty Business Services,Canada,31584242,1100
DCP.TO,error,,,,,
DCS.TO,error,,,,,
DCU.TO,error,,,,,
DF.TO,DIVIDEND 15 SPLIT CORP. II,Financial Services,Asset Management,Canada,64670160,
DF.PR.A.TO,error,,,,,
DFC.TO,error,,,,,
DFD.TO,error,,,,,
DFE.TO,error,,,,,
DFN.TO,DIVIDEND 15 SPLIT CORP,Financial Services,Asset Management,Canada,509115520,
DFN.PR.A.TO,error,,,,,
DFU.TO,error,,,,,
DGR.TO,error,,,,,
DGR.B.TO,delisted,,,,,
DGRC.TO,error,,,,,
DGS.TO,DIVIDEND GROWTH SPLIT CORP. CLA,Financial Services,Asset Management,Canada,180114864,
DGS.PR.A.TO,error,,,,,
DIAM.TO,STAR DIAMOND CORPORATION,Basic Materials,Other Precious Metals & Mining,Canada,85880760,
DII.A.TO,delisted,,,,,
DII.B.TO,delisted,,,,,
DIR.UN.TO,delisted,,,,,
DISC.TO,error,,,,,
DIV.TO,DIVERSIFIED ROYALTY CORP,Industrials,Conglomerates,Canada,295698720,38
DIV.DB.TO,error,,,,,
DIVS.TO,error,,,,,
DLR.TO,error,,,,,
DLR.U.TO,delisted,,,,,
DML.TO,DENISON MINES CORP.,Energy,Uranium,Canada,1090554112,
DN.TO,DELTA 9 CANNABIS INC,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,60203008,148
DN.DB.TO,error,,,,,
DN.WT.A.TO,error,,,,,
DND.TO,DYE AND DURHAM LIMITED,Technology,Software—Infrastructure,Canada,2750411520,
DNG.TO,DYNACOR GOLD MINES INC,Basic Materials,Gold,Canada,83562552,390
DNT.TO,CANDENTE COPPER CORP,Basic Materials,Copper,Canada,47713180,8
DOL.TO,DOLLARAMA INC,Consumer Defensive,Discount Stores,Canada,16240535552,
DOO.TO,BRP INC,Consumer Cyclical,Recreational Vehicles,Canada,8795165696,14500
DPM.TO,DUNDEE PRECIOUS METALS INC.,Basic Materials,Gold,Canada,1403072256,
DQD.TO,error,,,,,
DQI.TO,error,,,,,
DR.TO,MEDICAL FACILITIES CORP,Healthcare,Medical Care Facilities,Canada,224587472,
DRA.UN.TO,delisted,,,,,
DRCU.TO,error,,,,,
DRFC.TO,error,,,,,
DRFD.TO,error,,,,,
DRFG.TO,error,,,,,
DRFU.TO,error,,,,,
DRM.TO,DREAM UNLIMITED CORP,Real Estate,Real Estate—Development,Canada,1025371136,
DRMC.TO,error,,,,,
DRMD.TO,error,,,,,
DRMU.TO,error,,,,,
DRT.TO,DIRTT ENVIRONMENTAL SOLUTIONS L,Industrials,Engineering & Construction,Canada,310780736,993
DRX.TO,"ADF GROUP INC., SV",Industrials,Metal Fabrication,Canada,56132544,487
DS.TO,DIVIDEND SELECT 15 CORP.,Financial Services,Asset Management,Canada,44254544,
DSG.TO,DESCARTES SYS,Technology,Software—Application,Canada,6333924864,
DXB.TO,error,,,,,
DXC.TO,error,,,,,
DXF.TO,error,,,,,
DXG.TO,error,,,,,
DXM.TO,error,,,,,
DXN.TO,error,,,,,
DXO.TO,error,,,,,
DXP.TO,error,,,,,
DXT.TO,DEXTERRA GROUP INC,Industrials,Engineering & Construction,Canada,386619232,6063
DXU.TO,error,,,,,
DXV.TO,error,,,,,
DXW.TO,error,,,,,
DXZ.TO,error,,,,,
DYA.TO,DYNACERT INC,Industrials,Specialty Industrial Machinery,Canada,213147680,40
DYA.WT.TO,delisted,,,,,
E.TO,ENTERPRISE GROUP INC,Industrials,Engineering & Construction,Canada,9391396,
EARN.TO,error,,,,,
ECN.TO,ECN CAPITAL CORP,Financial Services,Credit Services,Canada,2032127488,600
ECN.DB.TO,delisted,,,,,
ECN.PR.A.TO,error,,,,,
ECN.PR.C.TO,error,,,,,
ECO.TO,ECOSYNTHETIX INC,Basic Materials,Specialty Chemicals,Canada,248560736,25
EDGE.TO,error,,,,,
EDGF.TO,error,,,,,
EDR.TO,ENDEAVOUR SILVER CORP.,Basic Materials,Silver,Canada,1026999680,1115
EDT.TO,SPECTRAL MEDICAL INC,Healthcare,Diagnostics & Research,Canada,120669056,
EDV.TO,ENDEAVOUR MINING CORP,Basic Materials,Gold,United Kingdom,6038724096,
EFH.TO,delisted,,,,,
EFL.TO,ELECTROVAYA INC.,Industrials,Electrical Equipment & Parts,Canada,236348016,
EFN.TO,ELEMENT FLEET MANAGEMENT CORP,Industrials,Rental & Leasing Services,Canada,6056848896,2500
EFN.DB.B.TO,error,,,,,
EFN.PR.A.TO,error,,,,,
EFN.PR.C.TO,error,,,,,
EFN.PR.E.TO,error,,,,,
EFN.PR.I.TO,error,,,,,
EFR.TO,ENERGY FUELS INC.,Energy,Uranium,United States,1079546880,94
EFR.WT.TO,error,,,,,
EFX.TO,ENERFLEX LTD,Energy,Oil & Gas Equipment & Services,Canada,744334080,2000
EGIF.TO,error,,,,,
EGLX.TO,ENTHUSIAST GAMING HOLDINGS INC,Communication Services,Electronic Gaming & Multimedia,Canada,1041003008,
EHE.TO,error,,,,,
EHE.B.TO,delisted,,,,,
EIF.TO,EXCHANGE INCOME CORPORATION,Industrials,Airlines,Canada,1406887040,
EIF.DB.H.TO,error,,,,,
EIF.DB.I.TO,error,,,,,
EIF.DB.J.TO,error,,,,,
EIF.DB.K.TO,error,,,,,
EIT.PR.A.TO,error,,,,,
EIT.PR.B.TO,error,,,,,
EIT.UN.TO,delisted,,,,,
ELD.TO,ELDORADO GOLD CORPORATION,Basic Materials,Gold,Canada,2401802752,
ELEF.TO,SILVER ELEPHANT MINING CORPORAT,Basic Materials,Other Industrial Metals & Mining,Canada,76205960,
ELF.TO,E-L FINANCIAL,Financial Services,Insurance—Life,Canada,3430436608,
ELF.PR.F.TO,error,,,,,
ELF.PR.G.TO,error,,,,,
ELF.PR.H.TO,error,,,,,
ELR.TO,EASTERN PLATINUM LIMITED,Basic Materials,Other Precious Metals & Mining,Canada,50853168,
ELV.TO,error,,,,,
EMA.TO,EMERA INCORPORATED,Utilities,Utilities—Regulated Electric,Canada,13976993792,
EMA.PR.A.TO,error,,,,,
EMA.PR.B.TO,error,,,,,
EMA.PR.C.TO,error,,,,,
EMA.PR.E.TO,error,,,,,
EMA.PR.F.TO,error,,,,,
EMA.PR.H.TO,error,,,,,
EML.PR.A.TO,error,,,,,
EMP.A.TO,delisted,,,,,
EMV.B.TO,delisted,,,,,
ENB.TO,ENBRIDGE INC,Energy,Oil & Gas Midstream,Canada,94329864192,11200
ENB.PF.A.TO,error,,,,,
ENB.PF.C.TO,error,,,,,
ENB.PF.E.TO,error,,,,,
ENB.PF.G.TO,error,,,,,
ENB.PF.I.TO,error,,,,,
ENB.PF.K.TO,error,,,,,
ENB.PF.U.TO,error,,,,,
ENB.PF.V.TO,error,,,,,
ENB.PR.A.TO,error,,,,,
ENB.PR.B.TO,error,,,,,
ENB.PR.C.TO,error,,,,,
ENB.PR.D.TO,error,,,,,
ENB.PR.F.TO,error,,,,,
ENB.PR.H.TO,error,,,,,
ENB.PR.J.TO,error,,,,,
ENB.PR.N.TO,error,,,,,
ENB.PR.P.TO,error,,,,,
ENB.PR.T.TO,error,,,,,
ENB.PR.U.TO,error,,,,,
ENB.PR.V.TO,error,,,,,
ENB.PR.Y.TO,error,,,,,
ENGH.TO,ENGHOUSE SYSTEMS LIMITED,Technology,Software—Application,Canada,3331691008,1763
ENI.UN.TO,delisted,,,,,
ENS.TO,E SPLIT CORP,,,Canada,94565752,
ENS.PR.A.TO,error,,,,,
EOX.TO,EUROMAX RESOURCES LTD,Basic Materials,Other Industrial Metals & Mining,Macedonia,28214048,14
EQB.TO,EQUITABLE GROUP INC,Financial Services,Mortgage Finance,Canada,2126136576,925
EQB.PR.C.TO,error,,,,,
EQL.TO,error,,,,,
EQL.F.TO,delisted,,,,,
EQL.U.TO,delisted,,,,,
EQX.TO,EQUINOX GOLD CORP,Basic Materials,Gold,Canada,2474335744,
EQX.WT.TO,delisted,,,,,
ERD.TO,ERDENE RESOURCE DEVELOPMENT COR,Basic Materials,Other Industrial Metals & Mining,Canada,99326496,
ERE.UN.TO,delisted,,,,,
ERF.TO,ENERPLUS CORPORATION,Energy,Oil & Gas E&P,Canada,1439885568,360
ERO.TO,ERO COPPER CORP,Basic Materials,Copper,Canada,1945647616,2457
ESG.TO,error,,,,,
ESG.F.TO,delisted,,,,,
ESGA.TO,error,,,,,
ESGB.TO,error,,,,,
ESGC.TO,error,,,,,
ESGE.TO,error,,,,,
ESGF.TO,error,,,,,
ESGG.TO,error,,,,,
ESGY.TO,error,,,,,
ESI.TO,ENSIGN ENERGY SERVICES INC.,Energy,Oil & Gas Drilling,Canada,203910832,2930
ESM.TO,EURO SUN MINING INC,Basic Materials,Gold,Canada,55136576,
ESN.TO,ESSENTIAL ENERGY SERVICES LTD,Energy,Oil & Gas Equipment & Services,Canada,41138528,280
ET.TO,EVERTZ TECHNOLOGIES LIMITED,Technology,Communication Equipment,Canada,1118329344,
ETG.TO,ENTREE RESOURCES LTD,Basic Materials,Other Industrial Metals & Mining,Canada,133864568,5
ETHI.TO,error,,,,,
ETP.TO,error,,,,,
ETX.TO,ETRION CORPORATION,Utilities,Utilities—Renewable,Switzerland,125285256,
EUR.TO,error,,,,,
EVT.TO,ECONOMIC INVESTMENT,,,Canada,665441472,
EXE.TO,EXTENDICARE INC,Healthcare,Medical Care Facilities,Canada,691241856,23000
EXE.DB.C.TO,error,,,,,
EXF.TO,EXFO INC,Technology,Communication Equipment,Canada,301542144,1814
EXN.TO,EXCELLON RESOURCES INC.,Basic Materials,Other Industrial Metals & Mining,Canada,125927472,
EXN.WT.TO,error,,,,,
FAF.TO,FIRE AND FLOWER HOLDINGS CORP,Healthcare,Pharmaceutical Retailers,Canada,265100192,389
FAH.U.TO,delisted,,,,,
FAI.TO,error,,,,,
FAO.TO,error,,,,,
FAP.TO,ABERDEEN ASIA-PACIFIC INCOME IN,Financial Services,Asset Management,United Kingdom,150711456,
FAR.TO,FORACO INTERNATIONAL SA,Basic Materials,Other Industrial Metals & Mining,France,54774828,2109
FBE.TO,error,,,,,
FBU.TO,error,,,,,
FC.TO,FIRM CAPITAL MORTGAGE INV. CORP,Financial Services,Mortgage Finance,Canada,437973440,
FC.DB.E.TO,error,,,,,
FC.DB.F.TO,error,,,,,
FC.DB.G.TO,error,,,,,
FC.DB.H.TO,error,,,,,
FC.DB.I.TO,error,,,,,
FC.DB.J.TO,error,,,,,
FCCB.TO,error,,,,,
FCCD.TO,error,,,,,
FCCL.TO,error,,,,,
FCCM.TO,error,,,,,
FCCQ.TO,error,,,,,
FCCV.TO,error,,,,,
FCGB.TO,error,,,,,
FCGI.TO,error,,,,,
FCHH.TO,error,,,,,
FCHY.TO,error,,,,,
FCID.TO,error,,,,,
FCIG.TO,error,,,,,
FCIL.TO,error,,,,,
FCIM.TO,error,,,,,
FCIQ.TO,error,,,,,
FCIV.TO,error,,,,,
FCLH.TO,error,,,,,
FCMH.TO,error,,,,,
FCMI.TO,error,,,,,
FCMO.TO,error,,,,,
FCQH.TO,error,,,,,
FCR.UN.TO,delisted,,,,,
FCRH.TO,error,,,,,
FCRR.TO,error,,,,,
FCSB.TO,error,,,,,
FCU.TO,FISSION URANIUM CORP,Energy,Uranium,Canada,340850080,11
FCUD.TO,error,,,,,
FCUH.TO,error,,,,,
FCUL.TO,error,,,,,
FCUQ.TO,error,,,,,
FCUV.TO,error,,,,,
FCVH.TO,error,,,,,
FDE.TO,error,,,,,
FDV.TO,error,,,,,
FEBB.F.TO,delisted,,,,,
FEC.TO,FRONTERA ENERGY CORPORATION,Energy,Oil & Gas E&P,Canada,615011712,1092
FF.TO,FIRST MINING GOLD CORP,Basic Materials,Gold,Canada,246934784,
FFH.TO,FAIRFAX FINANCIAL HOLDINGS LTD.,Financial Services,Insurance—Property & Casualty,Canada,14448991232,15196
FFH.PR.C.TO,error,,,,,
FFH.PR.D.TO,error,,,,,
FFH.PR.E.TO,error,,,,,
FFH.PR.F.TO,error,,,,,
FFH.PR.G.TO,error,,,,,
FFH.PR.H.TO,error,,,,,
FFH.PR.I.TO,error,,,,,
FFH.PR.J.TO,error,,,,,
FFH.PR.K.TO,error,,,,,
FFH.PR.M.TO,error,,,,,
FFH.U.TO,error,,,,,
FFI.UN.TO,delisted,,,,,
FFN.TO,NORTH AMERICAN FINANCIAL 15 SPL,Financial Services,Asset Management,Canada,144214064,
FFN.PR.A.TO,error,,,,,
FGB.TO,error,,,,,
FGGE.TO,error,,,,,
FGO.TO,error,,,,,
FGO.U.TO,delisted,,,,,
FHB.TO,error,,,,,
FHC.TO,error,,,,,
FHC.F.TO,delisted,,,,,
FHD.TO,error,,,,,
FHE.TO,error,,,,,
FHF.TO,error,,,,,
FHG.TO,error,,,,,
FHH.TO,error,,,,,
FHH.F.TO,delisted,,,,,
FHI.TO,error,,,,,
FHI.B.TO,delisted,,,,,
FHM.TO,error,,,,,
FHQ.TO,error,,,,,
FIE.TO,error,,,,,
FIG.TO,error,,,,,
FIG.U.TO,delisted,,,,,
FIH.U.TO,delisted,,,,,
FINT.TO,error,,,,,
FIRE.TO,THE SUPREME CANNABIS COMPANY IN,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,198365760,400
FIRE.DB.TO,delisted,,,,,
FLAM.TO,error,,,,,
FLB.TO,error,,,,,
FLBA.TO,error,,,,,
FLCD.TO,error,,,,,
FLCI.TO,error,,,,,
FLCP.TO,error,,,,,
FLDM.TO,error,,,,,
FLEM.TO,error,,,,,
FLGA.TO,error,,,,,
FLGD.TO,error,,,,,
FLI.TO,error,,,,,
FLJA.TO,error,,,,,
FLOT.TO,error,,,,,
FLOT.U.TO,delisted,,,,,
FLRM.TO,error,,,,,
FLSD.TO,error,,,,,
FLUI.TO,error,,,,,
FLUR.TO,error,,,,,
FLUS.TO,error,,,,,
FM.TO,FIRST QUANTUM MINERALS LTD,Basic Materials,Copper,Canada,16652723200,
FN.TO,FIRST NATIONAL FINANCIAL CORP.,Financial Services,Mortgage Finance,Canada,2984577536,
FN.PR.A.TO,error,,,,,
FN.PR.B.TO,error,,,,,
FNV.TO,FRANCO-NEVADA CORPORATION,Basic Materials,Gold,Canada,29699084288,
FOOD.TO,GOODFOOD MARKET CORP,Consumer Cyclical,Personal Services,Canada,601421120,
FOOD.DB.TO,delisted,,,,,
FOUR.TO,error,,,,,
FPR.TO,error,,,,,
FQC.TO,error,,,,,
FR.TO,FIRST MAJESTIC SILVER CORP. COM,Basic Materials,Silver,Canada,4433578496,
FRII.TO,FRESHII INC,Consumer Cyclical,Restaurants,Canada,67998272,
FRL.UN.TO,delisted,,,,,
FRU.TO,FREEHOLD ROYALTIES LTD.,Energy,Oil & Gas E&P,Canada,966047232,
FRX.TO,FENNEC PHARMACEUTICALS INC,Healthcare,Biotechnology,United States,202864240,4
FSB.TO,error,,,,,
FSB.U.TO,delisted,,,,,
FSF.TO,error,,,,,
FSL.TO,error,,,,,
FSL.A.TO,delisted,,,,,
FSR.TO,error,,,,,
FST.TO,error,,,,,
FST.A.TO,delisted,,,,,
FSV.TO,FIRSTSERVICE CORPORATION,Real Estate,Real Estate Services,Canada,8264578560,24000
FSY.TO,FORSYS METALS CORP.,Basic Materials,Other Industrial Metals & Mining,Canada,115160312,3
FSZ.TO,FIERA CAPITAL CORP,Financial Services,Asset Management,Canada,1048528256,840
FSZ.DB.TO,error,,,,,
FSZ.DB.A.TO,error,,,,,
FT.TO,FORTUNE MNRL J,Basic Materials,Other Industrial Metals & Mining,Canada,62921772,6
FTB.TO,error,,,,,
FTG.TO,FIRAN TECHNOLOGY GROUP CORP.,Industrials,Aerospace & Defense,Canada,52166260,486
FTN.TO,FINANCIAL 15 SPLIT CORP,Financial Services,Asset Management,Canada,199103104,
FTN.PR.A.TO,error,,,,,
FTS.TO,FORTIS INC,Utilities,Utilities—Regulated Electric,Canada,25533960192,8961
FTS.PR.F.TO,error,,,,,
FTS.PR.G.TO,error,,,,,
FTS.PR.H.TO,error,,,,,
FTS.PR.I.TO,error,,,,,
FTS.PR.J.TO,error,,,,,
FTS.PR.K.TO,error,,,,,
FTS.PR.M.TO,error,,,,,
FTT.TO,FINNING INTL,Industrials,Industrial Distribution,Canada,5365741568,
FTU.TO,US FINANCIAL 15 SPLIT CORP.,Financial Services,Asset Management,Canada,1255201,
FTU.PR.B.TO,error,,,,,
FUD.TO,error,,,,,
FUD.A.TO,delisted,,,,,
FURY.TO,FURY GOLD MINES LIMITED,Basic Materials,Other Industrial Metals & Mining,Canada,180157504,20
FVI.TO,FORTUNA SILVER MINES INC,Basic Materials,Silver,Canada,1549088384,
FVI.DB.U.TO,error,,,,,
FVL.TO,FREEGOLD VENTURES LIMITED,Basic Materials,Other Industrial Metals & Mining,Canada,240203600,3
FXC.TO,FAX CAPITAL CORP,Financial Services,Capital Markets,Canada,174911520,
FXC.WT.TO,delisted,,,,,
FXM.TO,error,,,,,
GATO.TO,GATOS SILVER INC,Basic Materials,Other Precious Metals & Mining,United States,857055616,20
GAU.TO,GALIANO GOLD INC,Basic Materials,Gold,Canada,318440672,
GBAL.TO,error,,,,,
GBT.TO,BMTC GROUP INC,Consumer Cyclical,Specialty Retail,Canada,410972896,1704
GC.TO,GREAT CANADIAN GAMING CORPORATI,Consumer Cyclical,Gambling,Canada,2434168576,7900
GC.DB.TO,error,,,,,
GCG.TO,GUARDIAN CAPITAL,Financial Services,Asset Management,Canada,832096512,600
GCG.A.TO,delisted,,,,,
GCL.TO,COLABOR GROUP INC.,Consumer Defensive,Food Distribution,Canada,136282720,649
GCL.DB.A.TO,error,,,,,
GCM.TO,GRAN COLOMBIA GOLD CORP.,Basic Materials,Gold,Canada,336903840,3024
GCM.NT.U.TO,error,,,,,
GCM.WT.B.TO,error,,,,,
GCNS.TO,error,,,,,
GCT.C.TO,error,,,,,
GDC.TO,GENESIS LAND J,Real Estate,Real Estate—Development,Canada,93773792,56
GDEP.TO,error,,,,,
GDEP.B.TO,delisted,,,,,
GDG.UN.TO,delisted,,,,,
GDI.TO,GDI INTEGRATED FACILITY SERVICE,Industrials,Specialty Business Services,Canada,1180792704,
GDL.TO,GOODFELLOW INC,Basic Materials,Lumber & Wood Production,Canada,87680512,673
GDPY.TO,error,,,,,
GDPY.B.TO,delisted,,,,,
GDV.TO,GLOBAL DIVIDEND GROWTH SPLIT CO,Financial Services,Asset Management,Canada,56200204,
GDV.PR.A.TO,error,,,,,
GEC.UN.TO,delisted,,,,,
GEI.TO,GIBSON ENERGY INC,Energy,Oil & Gas Midstream,Canada,3222941952,500
GEI.DB.TO,error,,,,,
GENM.TO,GENERATION MINING LIMITED,Basic Materials,Other Industrial Metals & Mining,Canada,119489048,
GEO.TO,GEODRILL LIMITED,Basic Materials,Other Industrial Metals & Mining,Isle of Man,83301104,
GEQT.TO,error,,,,,
GFL.TO,GFL ENVIRONMENTAL INC,Industrials,Waste Management,Canada,14273223680,15475
GGA.TO,GOLDGROUP MINING INC,Basic Materials,Gold,Canada,8472160,
GGD.TO,GOGOLD RESOURCES INC,Basic Materials,Other Precious Metals & Mining,Canada,611201984,
GGRO.TO,error,,,,,
GH.TO,GAMEHOST INC.,Consumer Cyclical,Resorts & Casinos,Canada,163100000,50
GIB.A.TO,delisted,,,,,
GIGR.TO,error,,,,,
GIGR.B.TO,delisted,,,,,
GIL.TO,GILDAN ACTIVEWEAR INC.,Consumer Cyclical,Apparel Manufacturing,Canada,7694843904,44000
GIQG.TO,error,,,,,
GIQG.B.TO,delisted,,,,,
GIQU.TO,error,,,,,
GIQU.B.TO,delisted,,,,,
GLG.TO,GLG LIFE TECH CORPORATION,Consumer Defensive,Farm Products,Canada,15069360,184
GLO.TO,GLOBAL ATOMIC CORPORATION,Basic Materials,Other Industrial Metals & Mining,Canada,414538208,
GLXY.TO,GALAXY DIGITAL HOLDINGS LTD,Financial Services,Capital Markets,United States,1907908992,
GMO.TO,"GENERAL MOLY, INC.",Basic Materials,Industrial Metals & Minerals,United States,5891879,12
GMP.TO,delisted,,,,,
GMP.PR.B.TO,error,,,,,
GMP.PR.C.TO,error,,,,,
GMX.TO,GLOBEX MINING ENTERPRISES INC,Basic Materials,Other Industrial Metals & Mining,Canada,45099836,
GOLD.TO,GOLDMINING INC,Basic Materials,Gold,Canada,310849856,25
GOOS.TO,CANADA GOOSE HOLDINGS INC,Consumer Cyclical,Apparel Manufacturing,Canada,5675786752,1219
GPR.TO,GREAT PANTHER MINING LIMITED,Basic Materials,Other Industrial Metals & Mining,Canada,347968608,
GRC.TO,GOLD SPRINGS RESOURCE CORP,Basic Materials,Gold,Canada,22413512,
GRT.UN.TO,delisted,,,,,
GSC.TO,GOLDEN STAR RESOURCES LTD,Basic Materials,Gold,Canada,435237760,
GSV.TO,GOLD STANDARD VENTURES CORP,Basic Materials,Gold,Canada,271681760,17
GSY.TO,GOEASY LTD,Financial Services,Credit Services,Canada,1845388672,
GTE.TO,GRAN TIERRA ENERGY INC.,Energy,Oil & Gas E&P,Canada,322944160,322
GTMS.TO,GREENBROOK TMS INC,Healthcare,Medical Care Facilities,Canada,207398400,333
GUD.TO,KNIGHT THERAPEUTICS INC,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,697900864,679
GURU.TO,GURU ORGANIC ENERGY CORP,Consumer Defensive,Packaged Foods,Canada,479321696,50
GVC.TO,GLACIER MEDIA INC,Communication Services,Publishing,Canada,52589460,
GWO.TO,GREAT-WEST LIFECO INC,Financial Services,Insurance—Life,Canada,30965389312,24500
GWO.PR.F.TO,error,,,,,
GWO.PR.G.TO,error,,,,,
GWO.PR.H.TO,error,,,,,
GWO.PR.I.TO,error,,,,,
GWO.PR.L.TO,error,,,,,
GWO.PR.M.TO,error,,,,,
GWO.PR.N.TO,error,,,,,
GWO.PR.O.TO,error,,,,,
GWO.PR.P.TO,error,,,,,
GWO.PR.Q.TO,error,,,,,
GWO.PR.R.TO,error,,,,,
GWO.PR.S.TO,error,,,,,
GWO.PR.T.TO,error,,,,,
GWR.TO,GLOBAL WATER RESOURCES INC,Utilities,Utilities—Regulated Water,United States,473999680,79
GXE.TO,GEAR ENERGY LTD,Energy,Oil & Gas E&P,Canada,132672608,
H.TO,HYDRO ONE LIMITED,Utilities,Utilities—Regulated Electric,Canada,17719195648,5950
HAB.TO,error,,,,,
HAC.TO,error,,,,,
HAD.TO,error,,,,,
HAF.TO,error,,,,,
HAJ.TO,error,,,,,
HAL.TO,error,,,,,
HARC.TO,error,,,,,
HAU.TO,error,,,,,
HAZ.TO,error,,,,,
HBA.TO,error,,,,,
HBAL.TO,error,,,,,
HBB.TO,error,,,,,
HBD.TO,error,,,,,
HBF.TO,error,,,,,
HBF.B.TO,delisted,,,,,
HBF.U.TO,delisted,,,,,
HBGD.TO,error,,,,,
HBGD.U.TO,delisted,,,,,
HBL.UN.TO,delisted,,,,,
HBLK.TO,error,,,,,
HBM.TO,HUDBAY MINERALS INC.,Basic Materials,Copper,Canada,2082337792,
HBP.TO,HELIX BIOPHARM,Healthcare,Biotechnology,Canada,118551712,10
HBU.TO,error,,,,,
HCA.TO,error,,,,,
HCAL.TO,error,,,,,
HCG.TO,HOME CAPITAL GROUP INC.,Financial Services,Mortgage Finance,Canada,1601115520,755
HCN.TO,error,,,,,
HCON.TO,error,,,,,
HCRE.TO,error,,,,,
HDGE.TO,error,,,,,
HDI.TO,HARDWOODS DISTRIBUTION INC,Industrials,Industrial Distribution,Canada,679728000,1329
HE.TO,HANWEI ENERGY SERVICES CORP.,Energy,Oil & Gas Equipment & Services,Canada,4855025,119
HEA.TO,error,,,,,
HEA.U.TO,delisted,,,,,
HED.TO,error,,,,,
HEE.TO,error,,,,,
HEF.TO,error,,,,,
HEJ.TO,error,,,,,
HEMB.TO,error,,,,,
HEP.TO,error,,,,,
HERO.TO,error,,,,,
HEU.TO,error,,,,,
HEWB.TO,error,,,,,
HEX.TO,error,,,,,
HEXO.TO,HEXO CORP,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,971744832,
HFD.TO,error,,,,,
HFG.TO,error,,,,,
HFP.TO,error,,,,,
HFR.TO,error,,,,,
HFT.TO,error,,,,,
HFU.TO,error,,,,,
HGD.TO,error,,,,,
HGGG.TO,error,,,,,
HGI.UN.TO,delisted,,,,,
HGM.TO,error,,,,,
HGR.TO,error,,,,,
HGRO.TO,error,,,,,
HGU.TO,error,,,,,
HGY.TO,error,,,,,
HHF.TO,error,,,,,
HHL.TO,error,,,,,
HHL.B.TO,delisted,,,,,
HHL.U.TO,delisted,,,,,
HIG.TO,error,,,,,
HII.TO,error,,,,,
HIU.TO,error,,,,,
HIX.TO,error,,,,,
HLF.TO,HIGH LINER,Consumer Defensive,Packaged Foods,Canada,445201952,
HLPR.TO,error,,,,,
HLS.TO,HLS THERAPEUTICS INC,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,638675584,88
HMJI.TO,error,,,,,
HMJU.TO,error,,,,,
HMM.A.TO,delisted,,,,,
HMMJ.TO,error,,,,,
HMMJ.U.TO,delisted,,,,,
HMP.TO,error,,,,,
HND.TO,error,,,,,
HNL.TO,delisted,,,,,
HNU.TO,error,,,,,
HNY.TO,error,,,,,
HOD.TO,error,,,,,
HOG.TO,error,,,,,
HOM.DB.U.TO,error,,,,,
HOM.U.TO,delisted,,,,,
HOM.UN.TO,delisted,,,,,
HOT.DB.U.TO,error,,,,,
HOT.U.TO,delisted,,,,,
HOT.UN.TO,delisted,,,,,
HOU.TO,error,,,,,
HPF.TO,error,,,,,
HPF.U.TO,delisted,,,,,
HPR.TO,error,,,,,
HPS.A.TO,delisted,,,,,
HQD.TO,error,,,,,
HQD.U.TO,delisted,,,,,
HQU.TO,error,,,,,
HR.UN.TO,delisted,,,,,
HRAA.TO,error,,,,,
HRR.UN.TO,delisted,,,,,
HRT.TO,HARTE GOLD CORP,Basic Materials,Gold,Canada,176777904,
HRX.TO,HEROUX-DEVTEK,Industrials,Aerospace & Defense,Canada,610493312,2100
HSAV.TO,error,,,,,
HSD.TO,error,,,,,
HSE.TO,delisted,,,,,
HSE.PR.A.TO,error,,,,,
HSE.PR.B.TO,error,,,,,
HSE.PR.C.TO,error,,,,,
HSE.PR.E.TO,error,,,,,
HSE.PR.G.TO,error,,,,,
HSH.TO,error,,,,,
HSL.TO,error,,,,,
HSM.TO,HELIUS MEDICAL TECHNOLOGIES INC,Healthcare,Medical Devices,United States,52808636,19
HSU.TO,error,,,,,
HSUV.U.TO,delisted,,,,,
HTA.TO,error,,,,,
HTA.B.TO,delisted,,,,,
HTA.U.TO,delisted,,,,,
HTB.TO,error,,,,,
HTB.U.TO,delisted,,,,,
HTH.TO,error,,,,,
HUBL.TO,error,,,,,
HUBL.U.TO,delisted,,,,,
HUC.TO,error,,,,,
HUF.U.TO,delisted,,,,,
HUG.TO,error,,,,,
HUIB.TO,error,,,,,
HUL.TO,error,,,,,
HUL.U.TO,delisted,,,,,
HULC.TO,error,,,,,
HULC.U.TO,delisted,,,,,
HUM.TO,error,,,,,
HUM.U.TO,delisted,,,,,
HUN.TO,error,,,,,
HURA.TO,error,,,,,
HUT.TO,HUT 8 MINING CORP,Financial Services,Capital Markets,Canada,1010088000,30
HUT.WT.TO,error,,,,,
