,name,sector,industry,country,mktCap,fullTimeEmployees
MYL,,,,,,
NDAQ,"Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges,United States,24838053888,4830
NOV,NOV Inc.,Energy,Oil & Gas Equipment & Services,United States,5446600192,27631
NTAP,"NetApp, Inc.",Technology,Computer Hardware,United States,16639424512,10800
NFLX,"Netflix, Inc.",Communication Services,Entertainment,United States,225012809728,9400
NWL,Newell Brands Inc.,Consumer Defensive,Household & Personal Products,United States,11311343616,31000
NEM,Newmont Corporation,Basic Materials,Gold,United States,49268080640,14300
NWSA,News Corporation,Communication Services,Broadcasting,United States,14845615104,23500
NWS,News Corporation,Communication Services,Broadcasting,United States,14871554048,23500
NEE,"NextEra Energy, Inc.",Utilities,Utilities—Regulated Electric,United States,145147969536,14900
NLSN,Nielsen N.V.,Industrials,Consulting Services,United States,9123695616,43000
NKE,"Nike, Inc.",Consumer Cyclical,Footwear & Accessories,United States,209657413632,75400
NI,NiSource Inc,Utilities,Utilities—Regulated Gas,United States,9326267392,7301
NBL,,,,,,
NSC,Norfolk Southern Corporation,Industrials,Railroads,United States,68749303808,19100
NTRS,Northern Trust Corporation,Financial Services,Asset Management,United States,22008012800,20900
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,United States,53186375680,97000
NLOK,NortonLifeLock Inc.,Technology,Software—Infrastructure,United States,12574880768,3600
NCLH,Norwegian Cruise Line Holdings ,Consumer Cyclical,Travel Services,United States,9878342656,34300
NRG,"NRG Energy, Inc.",Utilities,Utilities—Independent Power Producers,United States,9151331328,4104
NUE,Nucor Corporation,Basic Materials,Steel,United States,23635050496,26400
NVDA,NVIDIA Corporation,Technology,Semiconductors,United States,318413406208,18975
NVR,"NVR, Inc.",Consumer Cyclical,Residential Construction,United States,17361358848,6100
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,United States,35576545280,76257
OXY,Occidental Petroleum Corporatio,Energy,Oil & Gas E&P,United States,25859966976,11800
ODFL,"Old Dominion Freight Line, Inc.",Industrials,Trucking,United States,27567898624,19779
OMC,Omnicom Group Inc.,Communication Services,Advertising Agencies,United States,16237856768,64100
OKE,"ONEOK, Inc.",Energy,Oil & Gas Midstream,United States,22774282240,2886
ORCL,Oracle Corporation,Technology,Software—Infrastructure,United States,202568679424,135000
OTIS,Otis Worldwide Corporation,Industrials,Specialty Industrial Machinery,United States,29672011776,69000
PCAR,PACCAR Inc.,Industrials,Farm & Heavy Construction Machinery,United States,32519608320,26000
PKG,Packaging Corporation of Americ,Consumer Cyclical,Packaging & Containers,United States,12873791488,15200
PH,Parker-Hannifin Corporation,Industrials,Specialty Industrial Machinery,United States,40994832384,50520
PAYX,"Paychex, Inc.",Industrials,Staffing & Employment Services,United States,36358819840,15600
PAYC,"Paycom Software, Inc.",Technology,Software—Application,United States,22426836992,4218
PYPL,"PayPal Holdings, Inc.",Financial Services,Credit Services,United States,282289537024,26500
PNR,Pentair plc.,Industrials,Specialty Industrial Machinery,United Kingdom,10342545408,9750
PBCT,People's,Financial Services,Banks—Regional,United States,7672216064,5640
PEP,"Pepsico, Inc.",Consumer Defensive,Beverages—Non-Alcoholic,United States,196933140480,291000
PKI,"PerkinElmer, Inc.",Healthcare,Diagnostics & Research,United States,14517632000,14000
PRGO,Perrigo Company plc,Healthcare,Drug Manufacturers—Specialty & Generic,Ireland,5611149312,11500
PFE,"Pfizer, Inc.",Healthcare,Drug Manufacturers—General,United States,202208296960,78500
PM,Philip Morris International Inc,Consumer Defensive,Tobacco,United States,141169836032,71000
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,United States,36837232640,14300
PNW,Pinnacle West Capital Corporati,Utilities,Utilities—Regulated Electric,United States,9040152576,6026
PXD,Pioneer Natural Resources Compa,Energy,Oil & Gas E&P,United States,35694551040,1853
PNC,"PNC Financial Services Group, I",Financial Services,Banks—Regional,United States,76187910144,49549
PPG,"PPG Industries, Inc.",Basic Materials,Specialty Chemicals,United States,36683980800,46900
PPL,PPL Corporation,Utilities,Utilities—Regulated Electric,United States,22508191744,12318
PFG,Principal Financial Group Inc,Financial Services,Insurance—Diversified,United States,16528587776,17400
PG,Procter & Gamble Company (The),Consumer Defensive,Household & Personal Products,United States,333542883328,99000
PGR,Progressive Corporation (The),Financial Services,Insurance—Property & Casualty,United States,55735349248,43326
PLD,"Prologis, Inc.",Real Estate,REIT—Industrial,United States,78989975552,1945
PRU,"Prudential Financial, Inc.",Financial Services,Insurance—Life,United States,36516061184,41671
PEG,Public Service Enterprise Group,Utilities,Utilities—Diversified,United States,29952014336,12788
PSA,Public Storage,Real Estate,REIT—Industrial,United States,42751885312,5400
PHM,"PulteGroup, Inc.",Consumer Cyclical,Residential Construction,United States,13991342080,5249
PVH,PVH Corp.,Consumer Cyclical,Apparel Manufacturing,United States,7245110272,21500
QRVO,"Qorvo, Inc.",Technology,Semiconductors,United States,20670496768,7900
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,United States,12057124864,35800
QCOM,QUALCOMM Incorporated,Technology,Semiconductors,United States,151076651008,41000
DGX,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,United States,17247725568,40000
RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing,United States,8932144128,13700
RJF,"Raymond James Financial, Inc.",Financial Services,Capital Markets,United States,17019703296,14800
RTX,Raytheon Technologies Corporati,Industrials,Aerospace & Defense,United States,118508060672,181000
O,Realty Income Corporation,Real Estate,REIT—Retail,United States,23979171840,208
REG,Regency Centers Corporation,Real Estate,REIT—Retail,United States,9844986880,431
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,United States,51092324352,9123
RF,Regions Financial Corporation,Financial Services,Banks—Regional,United States,20174153728,19406
RSG,"Republic Services, Inc.",Industrials,Waste Management,United States,32301176832,35000
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,United States,27782031360,7770
RHI,Robert Half International Inc.,Industrials,Staffing & Employment Services,United States,8726462464,13000
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,United States,31774199808,23500
ROL,"Rollins, Inc.",Consumer Cyclical,Personal Services,United States,16825889792,15616
ROP,"Roper Technologies, Inc.",Industrials,Specialty Industrial Machinery,United States,43063177216,18400
ROST,,,,,,
RCL,D/B/A Royal Caribbean Cruises L,Consumer Cyclical,Travel Services,United States,21525508096,84900
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,United States,86543679488,23000
CRM,Salesforce.com Inc,Technology,Software—Application,United States,192571883520,56606
SBAC,SBA Communications Corporation,Real Estate,REIT—Specialty,United States,30890270720,1483
SLB,Schlumberger N.V.,Energy,Oil & Gas Equipment & Services,United States,39585021952,86000
STX,Seagate Technology PLC,Technology,Computer Hardware,Ireland,17600987136,42000
SEE,Sealed Air Corporation,Consumer Cyclical,Packaging & Containers,United States,7251759104,16500
SRE,Sempra Energy,Utilities,Utilities—Diversified,United States,39984373760,14706
NOW,"ServiceNow, Inc.",Technology,Software—Application,United States,97069498368,13096
SHW,Sherwin-Williams Company (The),Basic Materials,Specialty Chemicals,United States,67711569920,61031
SPG,"Simon Property Group, Inc.",Real Estate,REIT—Retail,United States,37669208064,2400
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,United States,30041481216,10000
SLG,SL Green Realty Corp,Real Estate,REIT—Office,United States,5014756352,794
SNA,Snap-On Incorporated,Industrials,Tools & Accessories,United States,12500529152,12300
SO,Southern Company (The),Utilities,Utilities—Regulated Electric,United States,65150570496,27700
LUV,Southwest Airlines Company,Industrials,Airlines,United States,36202655744,56500
SWK,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,United States,32511647744,53100
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,United States,129385267200,349000
STT,State Street Corporation,Financial Services,Asset Management,United States,30214897664,39439
STE,STERIS plc (Ireland),Healthcare,Medical Instruments & Supplies,Ireland,16531052544,13000
SYK,Stryker Corporation,Healthcare,Medical Devices,United States,90686791680,43000
SIVB,SVB Financial Group,Financial Services,Banks—Regional,United States,26555408384,4461
SYF,Synchrony Financial,Financial Services,Credit Services,United States,24126003200,16500
SNPS,"Synopsys, Inc.",Technology,Software—Infrastructure,United States,36988542976,15036
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,United States,41154519040,57000
TMUS,"T-Mobile US, Inc.",Communication Services,Telecom Services,United States,152851972096,75000
TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,United States,40516202496,7678
TTWO,"Take-Two Interactive Software, ",Communication Services,Electronic Gaming & Multimedia,United States,20074373120,5800
TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,United States,11613628416,12400
TGT,Target Corporation,Consumer Defensive,Discount Stores,United States,100196884480,409000
TEL,TE Connectivity Ltd. New Switze,Technology,Electronic Components,Switzerland,42599768064,80000
FTI,TechnipFMC plc,Energy,Oil & Gas Equipment & Services,United Kingdom,3556164352,31395
TDY,Teledyne Technologies Incorpora,Technology,Scientific & Technical Instruments,United States,14837796864,10670
TFX,Teleflex Incorporated,Healthcare,Medical Instruments & Supplies,United States,19283820544,14000
TXN,Texas Instruments Incorporated,Technology,Semiconductors,United States,173710098432,30000
TXT,Textron Inc.,Industrials,Aerospace & Defense,United States,12412796928,33000
TMO,Thermo Fisher Scientific Inc,Healthcare,Diagnostics & Research,United States,181168406528,80000
TIF,,,,,,
TJX,,,,,,
TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,United States,20757579776,20000
TT,Trane Technologies plc,Industrials,Specialty Industrial Machinery,Ireland,40077529088,35000
TDG,Transdigm Group Incorporated Tr,Industrials,Aerospace & Defense,United States,32071757824,14200
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance—Property & Casualty,United States,38750158848,29988
TFC,Truist Financial Corporation,Financial Services,Banks—Regional,United States,79793111040,52294
TWTR,"Twitter, Inc.",Communication Services,Internet Content & Information,United States,48894853120,5500
TYL,"Tyler Technologies, Inc.",Technology,Software—Application,United States,17021114368,5500
TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,United States,27712413696,139000
UDR,"UDR, Inc.",Real Estate,REIT—Residential,United States,13285706752,1263
ULTA,,,,,,
USB,U.S. Bancorp,Financial Services,Banks—Regional,United States,84459454464,68108
UAA,"Under Armour, Inc.",Consumer Cyclical,Apparel Manufacturing,United States,9222628352,7000
UA,"Under Armour, Inc.",Consumer Cyclical,Apparel Manufacturing,United States,9250578432,7000
UNP,Union Pacific Corporation,Industrials,Railroads,United States,149318270976,30960
UAL,"United Airlines Holdings, Inc.",Industrials,Airlines,United States,18098991104,74400
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,United States,355893706752,330000
UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,United States,145645207552,273510
URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services,United States,23858804736,18250
UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,United States,11500412928,68100
UNM,Unum Group,Financial Services,Insurance—Life,United States,5647423488,10300
VFC,V.F. Corporation,Consumer Cyclical,Apparel Manufacturing,United States,31425636352,48000
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,United States,29884370944,9964
VAR,"Varian Medical Systems, Inc.",Healthcare,Medical Instruments & Supplies,United States,16218732544,10000
VTR,"Ventas, Inc.",Real Estate,REIT—Healthcare Facilities,United States,20557539328,448
VRSN,"VeriSign, Inc.",Technology,Software—Infrastructure,United States,22582808576,907
VRSK,"Verisk Analytics, Inc.",Industrials,Consulting Services,United States,29079535616,8960
VZ,Verizon Communications Inc.,Communication Services,Telecom Services,United States,240757555200,132200
VRTX,Vertex Pharmaceuticals Incorpor,Healthcare,Biotechnology,United States,55797813248,3400
VIAC,ViacomCBS Inc.,Communication Services,Entertainment,United States,29891170304,22109
V,Visa Inc.,Financial Services,Credit Services,United States,470801612800,20500
VNO,Vornado Realty Trust,Real Estate,REIT—Office,United States,9051091968,2899
VMC,Vulcan Materials Company (Holdi,Basic Materials,Building Materials,United States,22578055168,8847
WRB,W.R. Berkley Corporation,Financial Services,Insurance—Property & Casualty,United States,13447586816,7495
WAB,Westinghouse Air Brake Technolo,Industrials,Railroads,United States,14828336128,27000
WMT,Walmart Inc.,Consumer Defensive,Discount Stores,United States,380670705664,2300000
WBA,"Walgreens Boots Alliance, Inc.",Healthcare,Pharmaceutical Retailers,United States,44956102656,223000
DIS,Walt Disney Company (The),Communication Services,Entertainment,United States,337493131264,175000
WM,"Waste Management, Inc.",Industrials,Waste Management,United States,54925258752,48250
WAT,Waters Corporation,Healthcare,Diagnostics & Research,United States,17522536448,7400
WEC,"WEC Energy Group, Inc.",Utilities,Utilities—Regulated Electric,United States,29344917504,7273
WFC,Wells Fargo & Company,Financial Services,Banks—Diversified,United States,164373397504,268531
WELL,Welltower Inc.,Real Estate,REIT—Healthcare Facilities,United States,30631739392,423
WST,"West Pharmaceutical Services, I",Healthcare,Medical Instruments & Supplies,United States,20700979200,9200
WDC,Western Digital Corporation,Technology,Computer Hardware,United States,20594204672,63800
WU,Western Union Company (The),Financial Services,Credit Services,United States,10425091072,11000
WRK,Westrock Company,Consumer Cyclical,Packaging & Containers,United States,14119240704,50000
WY,Weyerhaeuser Company,Real Estate,REIT—Specialty,United States,26500896768,9372
WHR,Whirlpool Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",United States,14003693568,78000
WMB,"Williams Companies, Inc. (The)",Energy,Oil & Gas Midstream,United States,29834504192,4739
WLTW,Willis Towers Watson Public Lim,Financial Services,Insurance Brokers,United Kingdom,29581017088,46100
WYNN,"Wynn Resorts, Limited",Consumer Cyclical,Resorts & Casinos,United States,14732819456,27500
XEL,Xcel Energy Inc.,Utilities,Utilities—Regulated Electric,United States,35651506176,11367
XRX,Xerox Holdings Corporation,Technology,Information Technology Services,United States,4962351616,24700
XLNX,"Xilinx, Inc.",Technology,Semiconductors,United States,30262763520,4891
XYL,Xylem Inc.,Industrials,Specialty Industrial Machinery,United States,18894305280,15600
YUM,"Yum! Brands, Inc.",Consumer Cyclical,Restaurants,United States,32423944192,38000
ZBRA,Zebra Technologies Corporation,Technology,Communication Equipment,United States,25501810688,8800
ZBH,"Zimmer Biomet Holdings, Inc.",Healthcare,Medical Devices,United States,33531330560,20000
ZION,Zions Bancorporation N.A.,Financial Services,Banks—Regional,United States,9138958336,9678
ZTS,Zoetis Inc.,Healthcare,Drug Manufacturers—Specialty & Generic,United States,74220904448,11300
