,name,sector,industry,country,mktCap,fullTimeEmployees
0ELC.L,XPO LOGISTICS EUROPE SA XPO LOG,,,France,2963682048,55436
0ELV.L,GUERBET SA GUERBET ORD SHS,,,France,415627296,2600
0ENF.L,BROEDRENE HARTMANN A/S BROEDREN,,,Denmark,2152922368,2500
0ENN.L,HORNBACH BAUMARKT AG HORNBACH-B,,,Germany,1084880640,21937
0EO8.L,HELGELAND SPAREBANK HELGELAND S,,,Norway,,143
0EOF.L,HEXAGON COMPOSITES ASA HEXAGON ,,,Norway,4505911808,1060
0EPW.L,delisted,,,,,
0ES0.L,ICT GROUP NV ICT GROUP ORD SHS,,,Netherlands,159528816,1438
0EUH.L,delisted,,,,,
0EV1.L,CARNIVAL CORP CARNIVAL ORD SHS,,,United States,17781219328,70000
0EVB.L,INYPSA INFORMES Y PROYECTOS SA ,,,Spain,157609520,902
0EVI.L,delisted,,,,,
0EW1.L,delisted,,,,,
0EWD.L,delisted,,,,,
0EWO.L,INVISION AG INVISION ORD SHS,,,Germany,37387676,
0EWR.L,INIT INNOVATION IN TRAFFIC SYST,,,Germany,384016256,
0EXG.L,delisted,,,,,
0EXP.L,delisted,,,,,
0EYG.L,delisted,,,,,
0EYJ.L,error,,,,,
0F07.L,delisted,,,,,
0F08.L,delisted,,,,,
0F0J.L,KITRON ASA KITRON ORD SHS,,,Norway,3957568000,1740
0F1N.L,delisted,,,,,
0F29.L,LASSILA & TIKANOJA OYJ LASSILA ,,,Finland,542250112,8009
0F2N.L,GROUPE LDLC SA GROUPE LDLC ORD ,,,France,90311224,1000
0F2Q.L,LA DORIA SPA LA DORIA ORD SHS,,,Italy,556648704,
0F2S.L,LINEDATA SERVICES SA LINEDATA S,,,France,230838352,1135
0F2Z.L,LEIFHEIT AG LEIFHEIT ORD SHS,,,Germany,450552256,1016
0F4I.L,delisted,,,,,
0F4O.L,LOTUS BAKERIES NV LOTUS BAKERIE,,,Belgium,3576140032,2000
0F58.L,delisted,,,,,
0F6I.L,MANUTAN INTERNATIONAL SA MANUTA,,,France,731997056,1985
0F6L.L,ETABLISSEMENTS MAUREL ET PROM S,,,France,401588256,
0F89.L,NELES OYJ NELES ORD SHS,,,Finland,1332704000,2535
0F8T.L,HEXAOM HEXAOM ORD SHS,,,France,356191808,2164
0F8V.L,MGI COUTIER SA MGI COUTIER ORD ,,,France,781258816,10546
0FA0.L,delisted,,,,,
0FB0.L,delisted,,,,,
0FBS.L,delisted,,,,,
0FC9.L,delisted,,,,,
0FDN.L,delisted,,,,,
0FDT.L,delisted,,,,,
0FF9.L,delisted,,,,,
0FFY.L,delisted,,,,,
0FGH.L,delisted,,,,,
0FGL.L,NEXUS AG NEXUS ORD SHS,,,Germany,914734272,1322
0FH7.L,OHB SE OHB TECHNOLOGY ORD SHS,,,Germany,606990016,
0FHO.L,PIRAEUS PORT AUTHORITY SA PIRAE,,,Greece,605207808,991
0FHP.L,OLAV THON EIENDOMSSELSKAP ASA O,,,Norway,16404347904,
0FHS.L,OLVI OYJ OLVI ORD SHS,,,Finland,1022221184,1911
0FI1.L,delisted,,,,,
0FI5.L,OPERA SOFTWARE ASA OPERA SOFTWA,,,Norway,4250892800,616
0FIN.L,delisted,,,,,
0FIW.L,OSSUR HF OSSUR HF ORD SHS,,,Iceland,17982451712,3385
0FIZ.L,delisted,,,,,
0FJ8.L,delisted,,,,,
0FJC.L,delisted,,,,,
0FLE.L,error,,,,,
0FM1.L,delisted,,,,,
0FM2.L,PICANOL NV PICANOL ORD SHS,,,Belgium,1332971648,7000
0FMN.L,delisted,,,,,
0FMO.L,delisted,,,,,
0FNZ.L,PONSSE OYJ PONSSE ORD SHS,,,Finland,993199104,1845
0FP9.L,BANCA PROFILO SPA BANCA PROFILO,,,Italy,,
0FPB.L,delisted,,,,,
0FQ8.L,PHAROL SGPS SA PHAROL SGPS ORD ,,,Portugal,105981232,8
0FQI.L,delisted,,,,,
0FQR.L,delisted,,,,,
0FRI.L,error,,,,,
0FRJ.L,delisted,,,,,
0FRW.L,ROSENBAUER INTERNATIONAL AG ROS,,,Austria,350079392,3988
0FS8.L,REC SILICON ASA RENEWABLE ENERG,,,Norway,47487762432,
0FSO.L,delisted,,,,,
0FUT.L,delisted,,,,,
0FWN.L,SANDNES SPAREBANK SANDNES SPARE,,,Norway,,
0FWY.L,delisted,,,,,
0G0X.L,FIRST SENSOR AG FIRST SENSOR OR,,,Germany,443922080,892
0G15.L,delisted,,,,,
0G1T.L,WAVESTONE SA WAVESTONE ORD SHS,,,France,436607744,3324
0G29.L,SEMPERIT HOLDING AG SEMPERIT HO,,,Austria,397401248,6943
0G2C.L,SOC MARSEILLAISE TUNNEL PRADO C,,,France,87684160,
0G2X.L,delisted,,,,,
0G2Z.L,SOLSTAD FARSTAD ASA SOLSTAD FAR,,,Norway,1281354240,3300
0G33.L,SOLAR A/S SOLAR B ORD SHS,,,Denmark,3112346880,2864
0G34.L,delisted,,,,,
0G3L.L,delisted,,,,,
0G3T.L,FORTNOX AB FORTNOX ORD SHS,,,Sweden,26339842048,401
0G40.L,SPAREBANKEN MORE SPAREBANKEN MO,,,Norway,,346
0G51.L,delisted,,,,,
0G5B.L,STO SE & CO KGAA STO PREF SHS,,,Germany,979783744,5646
0G67.L,SPAREBANKEN VEST SPAREBANKEN VE,,,Norway,,747
0G68.L,KENDRION NV KENDRION ORD SHS,,,Netherlands,294729856,1214
0G6T.L,delisted,,,,,
0G6W.L,SALTX TECHNOLOGY HOLDING AB SAL,,,Sweden,379734016,
0G73.L,SOFTING AG SOFTING ORD SHS,,,Germany,54414880,
0G77.L,error,,,,,
0G7B.L,delisted,,,,,
0G7F.L,delisted,,,,,
0G8C.L,delisted,,,,,
0G8Z.L,HOLIDAYCHECK GROUP AG HOLIDAYCH,,,Germany,99906232,490
0G99.L,THROMBOGENICS NV THROMBOGENICS ,,,Belgium,96391408,
0G9J.L,delisted,,,,,
0G9W.L,delisted,,,,,
0GA3.L,delisted,,,,,
0GAF.L,delisted,,,,,
0GB7.L,delisted,,,,,
0GBH.L,VOSTOK EMERGING FINANCE LTD VOS,,,Bermuda,,
0GC8.L,delisted,,,,,
0GD5.L,UBM DEVELOPMENT AG UBM DEVELOPM,,,Austria,299949312,335
0GDH.L,delisted,,,,,
0GDR.L,delisted,,,,,
0GDU.L,PARADOX INTERACTIVE AB (PUBL) P,,,Sweden,15639014400,662
0GE4.L,delisted,,,,,
0GEA.L,MAHA ENERGY AB MAHA ENERGY ORD ,,,Sweden,1032978880,
0GEG.L,VAISALA OYJ VAISALA ORD SHS,,,Finland,1369836416,1823
0GF6.L,delisted,,,,,
0GFN.L,AAC MICROTEC AB AAC MICROTEC OR,,,Sweden,,121
0GGH.L,error,,,,,
0GHF.L,CIMCO MARINE AB CIMCO MARINE OR,,,Sweden,,42
0GHX.L,CLIMEON AB (PUBL) CLIMEON ORD S,,,Sweden,2752076288,76
0GJK.L,delisted,,,,,
0GJN.L,delisted,,,,,
0GJS.L,XILAM ANIMATION SA XILAM ANIMAT,,,France,316147456,407
0GKA.L,delisted,,,,,
0GLY.L,SAMSE SA SAMSE ORD SHS,,,France,565773440,5769
0GM2.L,delisted,,,,,
0GM9.L,ESI GROUP SA ESI GROUP ORD SHS,,,France,280225088,1200
0GMG.L,ADDNODE GROUP AB (PUBL) ADDNODE,,,Sweden,8198176768,1833
0GN6.L,ARGAN SA ARGAN ORD SHS,,,France,1373717248,25
0GNK.L,KNOWIT AB (PUBL) KNOW IT ORD SH,,,Sweden,3651127040,2578
0GNV.L,HEBA FASTIGHETS AB HEBA FASTIGH,,,Sweden,,
0GNX.L,delisted,,,,,
0GO4.L,delisted,,,,,
0GOX.L,POLYTEC HOLDING AG POLYTEC HOLD,,,Austria,215370048,3851
0GQE.L,delisted,,,,,
0GRG.L,delisted,,,,,
0GRK.L,delisted,,,,,
0GRP.L,delisted,,,,,
0GRX.L,delisted,,,,,
0GRZ.L,delisted,,,,,
0GSE.L,MIDSONA AB MIDSONA ORD SHS,,,Sweden,3083020544,834
0GSS.L,NOTE AB (PUBL) NOTE ORD SHS,,,Sweden,,1100
0GT1.L,delisted,,,,,
0GT3.L,PROACT IT GROUP AB PROACT IT GR,,,Sweden,1554533760,1022
0GT7.L,METABOLIC EXPLORER SA METABOLIC,,,France,130289456,74
0GTM.L,delisted,,,,,
0GTN.L,delisted,,,,,
0GTO.L,KAPSCH TRAFFICCOM AG KAPSCH TRA,,,Austria,177311968,4725
0GTR.L,delisted,,,,,
0GUO.L,CTT SYSTEMS AB CTT SYSTEMS ORD ,,,Sweden,2479494656,98
0GUX.L,SKANDINAVISKA ENSKILDA BANKEN A,,,Sweden,188693577728,16193
0GVS.L,CATENA AB CATENA ORD SHS,,,Sweden,3288654592,
0GW0.L,delisted,,,,,
0GW3.L,delisted,,,,,
0GW8.L,delisted,,,,,
0GWB.L,delisted,,,,,
0GWI.L,HUSQVARNA AB HUSQVARNA ORD SHS,,,Sweden,,13565
0GWL.L,delisted,,,,,
0GWS.L,delisted,,,,,
0GXJ.L,delisted,,,,,
0GXK.L,VBG GROUP AB (PUBL) VBG GROUP B,,,Sweden,,1484
0GY8.L,AEFFE SPA AEFFE ORD SHS,,,Italy,66804304,
0GYM.L,delisted,,,,,
0GYQ.L,VARTA AG VARTA ORD SHS,,,Germany,1573374720,4601
0GZB.L,PROBI AB PROBI ORD SHS,,,Sweden,5018544640,176
0GZK.L,delisted,,,,,
0GZV.L,delisted,,,,,
0GZX.L,delisted,,,,,
0H00.L,delisted,,,,,
0H0G.L,delisted,,,,,
0H0U.L,SENSYS GATSO GROUP AB SENSYS GA,,,Sweden,1180545792,252
0H13.L,delisted,,,,,
0H19.L,OREXO AB OREXO ORD SHS,,,Sweden,1239194752,137
0H1C.L,error,,,,,
0H1I.L,error,,,,,
0H22.L,BIOINVENT INTERNATIONAL AB BIOI,,,Sweden,,72
0H2W.L,,,,Sweden,,
0H2Z.L,delisted,,,,,
0H30.L,delisted,,,,,
0H38.L,PRICER AB PRICER B ORD SHS,,,Sweden,3849193216,151
0H3Q.L,delisted,,,,,
0H3T.L,delisted,,,,,
0H4A.L,delisted,,,,,
0H4N.L,delisted,,,,,
0H59.L,delisted,,,,,
0H65.L,delisted,,,,,
0H6G.L,AES CORP AES ORD SHS,,,United States,17093726208,8162
0H6I.L,delisted,,,,,
0H6T.L,delisted,,,,,
0H6X.L,delisted,,,,,
0H7D.L,delisted,,,,,
0H7I.L,delisted,,,,,
0H7O.L,delisted,,,,,
0H8X.L,delisted,,,,,
0H9M.L,APPTIX ASA APPTIX ORD SHS,,,Norway,,
0H9P.L,delisted,,,,,
0H9X.L,delisted,,,,,
0HA0.L,delisted,,,,,
0HA5.L,AEROJET ROCKETDYNE HOLDINGS INC,,,United States,3886691840,4969
0HA8.L,CORPORACION FINANCIERA ALBA SA ,,,Spain,2457728000,
0HA9.L,delisted,,,,,
0HAA.L,delisted,,,,,
0HAC.L,delisted,,,,,
0HAF.L,delisted,,,,,
0HAG.L,delisted,,,,,
0HAH.L,delisted,,,,,
0HAI.L,delisted,,,,,
0HAL.L,AEROVIRONMENT INC AEROVIRONMENT,,,United States,2510934016,823
0HAN.L,delisted,,,,,
0HAR.L,delisted,,,,,
0HAT.L,delisted,,,,,
0HAU.L,delisted,,,,,
0HAV.L,AGILENT TECHNOLOGIES INC AGILEN,,,United States,38927466496,16400
0HAZ.L,delisted,,,,,
0HB1.L,delisted,,,,,
0HB2.L,delisted,,,,,
0HB4.L,delisted,,,,,
0HB5.L,delisted,,,,,
0HB7.L,AGROFRESH SOLUTIONS INC AGROFRE,,,United States,,300
0HB9.L,error,,,,,
0HBA.L,delisted,,,,,
0HBC.L,delisted,,,,,
0HBF.L,delisted,,,,,
0HBH.L,AIR PRODUCTS AND CHEMICALS INC ,,,United States,62900518912,19000
0HBL.L,error,,,,,
0HBP.L,delisted,,,,,
0HBQ.L,AKAMAI TECHNOLOGIES INC AKAMAI ,,,United States,16333910016,8368
0HBT.L,delisted,,,,,
0HBY.L,delisted,,,,,
0HC0.L,delisted,,,,,
0HCC.L,delisted,,,,,
0HCI.L,delisted,,,,,
0HCR.L,ALLIANCE DATA SYSTEMS CORP ALLI,,,United States,6008517120,8000
0HCU.L,error,,,,,
0HD9.L,error,,,,,
0HDH.L,SAGAX AB SAGAX PREF SHS,,,Sweden,,77
0HDJ.L,delisted,,,,,
0HDK.L,SYSTEMAIR AB SYSTEMAIR ORD SHS,,,Sweden,7593465344,6247
0HDM.L,error,,,,,
0HDP.L,delisted,,,,,
0HDQ.L,SYNERGIE SE SYNERGIE ORD SHS,,,France,742261248,4036
0HDR.L,error,,,,,
0HDU.L,BOUVET ASA BOUVET ORD SHS,,,Norway,,1656
0HDY.L,GOLAR LNG LTD GOLAR LNG ORD SHS,,,Bermuda,1063397184,
0HE6.L,AMERICAN AIRLINES GROUP INC AME,,,United States,9921178624,102700
0HEQ.L,error,,,,,
0HEZ.L,EASTNINE AB (PUBL) EASTNINE ORD,,,Sweden,1944539392,22
0HFD.L,delisted,,,,,
0HFR.L,ANAVEX LIFE SCIENCES CORP ANAVE,,,United States,,20
0HG8.L,ANTHEM INC ANTHEM ORD SHS,,,United States,94717952000,83400
0HGC.L,error,,,,,
0HGZ.L,delisted,,,,,
0HH0.L,error,,,,,
0HHI.L,SURTECO SE SURTECO ORD SHS,,,Germany,376249952,3069
0HHT.L,ARLINGTON ASSET INVESTMENT CORP,,,United States,353485184,12
0HHU.L,ARMOUR RESIDENTIAL REIT INC ARM,,,United States,735371136,
0HIT.L,delisted,,,,,
0HIY.L,ATARA BIOTHERAPEUTICS INC ATARA,,,United States,367900640,437
0HJC.L,VILMORIN & CIE SA VILMORIN & CI,,,France,1422326912,6882
0HJF.L,AUTODESK INC AUTODESK ORD SHS,,,United States,58381885440,11500
0HJI.L,AUTOMATIC DATA PROCESSING INC A,,,United States,82373124096,58000
0HJL.L,AUTOZONE INC AUTOZONE ORD SHS,,,United States,33826580480,60000
0HK4.L,AVIS BUDGET GROUP INC AVIS BUDG,,,United States,5972219904,15000
0HKE.L,AXON ENTERPRISE INC AXON ENTERP,,,United States,8514442240,1710
0HKF.L,AXSOME THERAPEUTICS INC AXSOME ,,,United States,1810424064,60
0HL5.L,BALL CORP BALL ORD SHS,,,United States,28166744064,21500
0HL8.L,BANCO BRADESCO SA BANCO BRADESC,,,Brazil,41897254912,89575
0HLE.L,delisted,,,,,
0HLQ.L,BANK OF NEW YORK MELLON CORP BA,,,United States,45097906176,48500
0HLU.L,delisted,,,,,
0HM0.L,VGP NV VGP ORD SHS,,,Belgium,1216155136,260
0HMZ.L,W. R. BERKLEY CORP WR BERKLEY O,,,United States,14187591680,7495
0HN1.L,BERRY GLOBAL GROUP INC BERRY GL,,,United States,,47000
0HN3.L,BHP BILLITON LTD BHP BILLITON A,,,Australia,259835199488,31589
0HNH.L,error,,,,,
0HNZ.L,delisted,,,,,
0HOH.L,BLUEBIRD BIO INC BLUEBIRD BIO O,,,United States,1616925952,1201
0HOJ.L,BLUEPRINT MEDICINES CORP BLUEPR,,,United States,4003643904,429
0HOU.L,BORGWARNER INC BORGWARNER ORD S,,,United States,9380124672,49700
0HOV.L,error,,,,,
0HOY.L,error,,,,,
0HPP.L,PIQUADRO SPA PIQUADRO ORD SHS,,,Italy,,997
0HQN.L,CBOE GLOBAL MARKETS INC CBOE GL,,,United States,11346502656,1010
0HQU.L,CF INDUSTRIES HOLDINGS INC CF I,,,United States,9949832192,2970
0HQW.L,C.H. ROBINSON WORLDWIDE INC CH ,,,United States,13627632640,14888
0HR3.L,DUNI AB DUNI ORD SHS,,,Sweden,5190069760,2269
0HRJ.L,CSX CORP CSX ORD SHS,,,United States,78358437888,19300
0HRZ.L,CABOT OIL & GAS CORP CABOT OIL ,,,United States,7658536448,503
0HT4.L,CAPITAL ONE FINANCIAL CORP CAPI,,,United States,60518391808,51985
0HTF.L,NORWEGIAN ENERGY COMPANY ASA NO,,,Norway,1341704832,29
0HTP.L,delisted,,,,,
0HTZ.L,CARS.COM INC CARS.COM ORD SHS,,,United States,805230656,1500
0HV2.L,delisted,,,,,
0HV8.L,delisted,,,,,
0HVA.L,HAULOTTE GROUP SA HAULOTTE GROU,,,France,187759584,
0HVB.L,CENTENE CORP CENTENE ORD SHS,,,United States,27072837632,71300
0HVF.L,CENTERPOINT ENERGY INC CENTERPO,,,United States,10881154048,9541
0HVP.L,LUMEN TECHNOLOGIES INC LUMEN TE,,,United States,14172443648,39000
0HW0.L,KONGSBERG AUTOMOTIVE ASA KONGSB,,,Norway,1272236544,11234
0HW4.L,CHARTER COMMUNICATIONS INC CHAR,,,United States,157222486016,96100
0HWG.L,CHEMOURS CO CHEMOURS ORD SHS,,,United States,8835702784,6500
0HWL.L,error,,,,,
0HX8.L,CHINA MOBILE LTD CHINA MOBILE A,,,Hong Kong,167692206080,
0HXB.L,delisted,,,,,
0HY2.L,CEMENTIR HOLDING SPA CEMENTIR H,,,Italy,1326672896,2995
0HYI.L,CIRRUS LOGIC INC CIRRUS LOGIC O,,,United States,4055669760,1443
0HYP.L,CITIZENS FINANCIAL GROUP INC CI,,,United States,19716663296,17407
0HYR.L,CITRIX SYSTEMS INC CITRIX SYSTE,,,United States,15900395520,9000
0HZC.L,delisted,,,,,
0HZD.L,delisted,,,,,
0I0H.L,CLEVELAND-CLIFFS INC CLEVELAND ,,,United States,4758418944,25000
0I0L.L,EUROMEDIS GROUPE SA EUROMEDIS G,,,France,,232
0I0N.L,CLOUDERA INC CLOUDERA ORD SHS,,,United States,3210289152,2728
0I0T.L,COCA-COLA BOTTLING CO CONSOLIDA,,,United States,,14000
0I14.L,COGNEX CORP COGNEX ORD SHS,,,United States,14424892416,2055
0I1W.L,ROYAL CARIBBEAN CRUISES LTD ROY,,,United States,16784013312,84900
0I2R.L,delisted,,,,,
0I2T.L,delisted,,,,,
0I3G.L,CONTROLADORA VUELA COMPANIA DE ,,,Mexico,,4846
0I3I.L,COOPER COMPANIES INC COOPER ORD,,,United States,18845652992,12000
0I3Q.L,CORCEPT THERAPEUTICS INC CORCEP,,,United States,2403666176,236
0I3T.L,CORESITE REALTY CORP CORESITE R,,,United States,5004404224,481
0I3Z.L,delisted,,,,,
0I47.L,COSTCO WHOLESALE CORP COSTCO WH,,,United States,152650252288,156000
0I4P.L,CREDIT SUISSE GROUP AG CREDIT S,,,Switzerland,33638877184,48770
0I4Q.L,CREE INC CREE ORD SHS,,,United States,4531926528,5130
0I4X.L,CROWN HOLDINGS INC CROWN HOLDIN,,,United States,6250330112,33000
0I50.L,CTRIP.COM INTERNATIONAL LTD CTR,,,China,,33400
0I5O.L,BERGMAN & BEVING AB BERGMAN & B,,,Sweden,2168069632,1082
0I5P.L,CYMABAY THERAPEUTICS INC CYMABA,,,United States,,41
0I6Q.L,DTE ENERGY CO DTE ENERGY ORD SH,,,United States,24236965888,10600
0I77.L,DARDEN RESTAURANTS INC DARDEN R,,,United States,18601658368,177895
0I8Y.L,delisted,,,,,
0I9L.L,error,,,,,
0IA2.L,error,,,,,
0IAH.L,delisted,,,,,
0IAX.L,delisted,,,,,
0IB0.L,delisted,,,,,
0IBN.L,error,,,,,
0ICI.L,ORAPI SA ORAPI ORD SHS,,,France,,1130
0ICP.L,DOVER CORP DOVER ORD SHS,,,United States,19914149888,23000
0ICU.L,error,,,,,
0IDA.L,DYNAVAX TECHNOLOGIES CORP DYNAV,,,United States,211409328,245
0IDU.L,EQT CORP EQT ORD SHS,,,United States,3602171648,624
0IE9.L,delisted,,,,,
0IEF.L,delisted,,,,,
0IFM.L,EGAIN CORP EGAIN ORD SHS,,,United States,310031744,522
0IFR.L,EKSO BIONICS HOLDINGS INC EKSO ,,,United States,,39
0IGA.L,EMERGENT BIOSOLUTIONS INC EMERG,,,United States,2278563072,2200
0IGF.L,delisted,,,,,
0IH4.L,TONNELLERIE FRANCOIS FRERES SA ,,,France,859612032,1313
0IHK.L,delisted,,,,,
0IHM.L,delisted,,,,,
0IHP.L,ENTERGY CORP ENTERGY ORD SHS,,,United States,19406254080,13400
0II2.L,delisted,,,,,
0II4.L,EQUINIX INC EQUINIX REIT,,,United States,55652429824,10013
0IID.L,error,,,,,
0IIF.L,delisted,,,,,
0IIH.L,delisted,,,,,
0IIM.L,ESPERION THERAPEUTICS INC ESPER,,,United States,868959936,479
0IIO.L,GR SARANTIS SA SARANTIS SA REG ,,,Greece,638246976,2772
0IJO.L,EXELIXIS INC EXELIXIS ORD SHS,,,United States,6893754880,773
0IJV.L,EXTRA SPACE STORAGE INC EXTRA S,,,United States,17366657024,4013
0IJW.L,EXTREME NETWORKS INC EXTREME NE,,,United States,,2584
0IK2.L,FLIR SYSTEMS INC FLIR SYSTEMS O,,,United States,7418798080,4179
0IKH.L,delisted,,,,,
0IKJ.L,delisted,,,,,
0IKW.L,FASTENAL CO FASTENAL ORD SHS,,,United States,14407085056,17836
0IL0.L,FEDERAL NATIONAL MORTGAGE ASSOC,,,United States,9813423104,7700
0ILI.L,delisted,,,,,
0ILL.L,LABORATORIOS FARMACEUTICOS ROVI,,,Spain,2797128960,1133
0ILW.L,FIDELITY NATIONAL INFORMATION S,,,United States,46470823936,62000
0IM3.L,PHILLY SHIPYARD ASA PHILLY SHIP,,,Norway,481564000,
0IMT.L,PHOTOCURE ASA PHOTOCURE ORD SHS,,,Norway,585669248,
0IN2.L,delisted,,,,,
