,Daily Sharpe - 3mo,Annual Sharpe - 3mo,Return over 3mo (%),Avg volume (3mo)
MMM,0.020076583982518208,0.3187058903606755,0.012326560951437122,2386433.846153846
ABT,0.08114730287724277,1.288173497860923,0.09346261495401834,5534315.384615385
ABBV,0.03364225736585831,0.534054279197352,0.029660099588655654,7859573.846153846
ABMD,-0.030667052401717562,-0.48682436458998446,-0.06802879808012789,313886.1538461539
ACN,0.04567660224462854,0.7250935816422108,0.042893114526352326,1889758.4615384615
ATVI,-0.05649279264877109,-0.8967952812971172,-0.08327255044979344,6389020.0
ADBE,0.04804891263651058,0.7627528416196551,0.06282568972907118,2944701.5384615385
AMD,0.02049283175228922,0.3253136188562717,0.010700389105058484,53816758.461538464
AAP,0.03048172580688161,0.48388239610241035,0.02158883381163581,788827.6923076923
AES,0.17066539487584084,2.709229153476672,0.19215463331438312,5053004.615384615
AFL,0.08090216064084525,1.2842819855008467,0.10728582866293043,3717707.6923076925
A,0.16712363603701277,2.653005474928848,0.15812229771463865,1221607.6923076923
APD,0.10799771326390835,1.7144105487597796,0.11175508462523114,828298.4615384615
AKAM,-0.05090329898920135,-0.808064820229154,-0.07972559562436274,1598224.6153846155
ALK,0.08278319986284388,1.3141425574274475,0.16968152866242028,2376369.230769231
ALB,0.14352219804643637,2.2783442618893854,0.3383398303141482,1141789.2307692308
ARE,-0.14019571743762171,-2.2255380192973715,-0.11949937135672647,776753.8461538461
ALXN,0.14393059755761037,2.284827403142146,0.22575579112681587,2090809.2307692308
ALGN,0.16538109432788414,2.6253434828597775,0.5747441399801916,759453.8461538461
ALLE,0.07680590583748347,1.2192559564021523,0.09333463643471474,734373.8461538461
LNT,0.032450471058950846,0.5151352580932965,0.02312556458897924,1316918.4615384615
ALL,-0.03526237325731521,-0.559772821660744,-0.034550128534704364,1915289.2307692308
GOOGL,0.13004525400738248,2.0644044077265598,0.17677476249649265,1847758.4615384615
GOOG,0.12976937221472826,2.060024920038877,0.17839716596484198,1871229.2307692308
MO,-0.13499064708875805,-2.1429100890992343,-0.11684405367885232,8327463.076923077
AMZN,0.01160211002005229,0.18417778678001384,-0.0014039947143728632,5088163.076923077
AMCR,0.08421625365167132,1.336891581071145,0.08468468468468464,6464116.923076923
AEE,0.002032063261362078,0.03225800422748944,-0.0025225225225224473,1058707.6923076923
AAL,-0.0072183895142167685,-0.11458838112608345,-0.0571428571428572,62811753.84615385
AEP,0.06601613698204713,1.0479736858300248,0.050267628578077816,2753196.923076923
AXP,0.08336384666777953,1.3233600396999912,0.15498917535918125,4294967.692307692
AIG,0.11152123209632059,1.7703446761822723,0.19262555626191996,6767836.923076923
AMT,-0.05673033067552883,-0.900566080571449,-0.06088946766110259,1793861.5384615385
AWK,0.10465343575188024,1.6613217890877063,0.08865937898195961,721615.3846153846
AMP,0.10870961995798302,1.7257117171750018,0.1374743518000372,639241.5384615385
ABC,0.03952096015816393,0.627375792917962,0.031249999999999986,910947.6923076923
AME,0.13810863801603931,2.192406660601686,0.15175686591276238,925912.3076923077
AMGN,-0.0010061751150098215,-0.015972534778186803,-0.013309820716295032,2758443.076923077
APH,0.12179607904269311,1.933452814858391,0.12458379578246391,1376864.6153846155
ADI,0.13970177497408476,2.217696925774411,0.1632408359027063,3179832.3076923075
ANSS,0.05364499209987887,0.8515878490818248,0.06376708336032144,414861.53846153844
ANTM,0.1019898457235423,1.6190386082300243,0.15621301775147928,1240773.8461538462
AON,0.007532064753298848,0.11956782117638293,0.0003629952292055236,1524389.2307692308
AOS,0.08238159534667318,1.307767283376319,0.08850645359557469,1046495.3846153846
APA,-0.15611362596479056,-2.4782269834283506,-0.40110565110565116,10703883.076923076
AIV,-0.10409906836382007,-1.6525214796250765,-0.2347779845785695,1598827.6923076923
AAPL,0.03116425944629773,0.49471728173039564,0.031846003725716214,163251386.15384614
AMAT,0.06685080467621228,1.0612236247068692,0.09288779889638263,8293323.076923077
APTV,0.15404536105282413,2.445394295813566,0.23426654326700602,1629330.7692307692
ADM,0.09965203061535198,1.5819269439048973,0.10788941335131483,3057864.6153846155
ANET,0.10796311787328416,1.713861363959175,0.17624848294152023,785820.0
AJG,0.03662326036887609,0.5813762348184827,0.02364110201042448,864783.0769230769
AIZ,0.0709235888919745,1.1258770697780855,0.061191626409017784,355858.46153846156
T,-0.07961000958113977,-1.263769723338991,-0.06291390728476817,36894858.461538464
ATO,-0.08248484576058349,-1.3094063328841459,-0.07780082987551867,857830.7692307692
ADSK,0.09596952381286102,1.523468960700729,0.1325254441952735,1452766.1538461538
ADP,0.1955830891510408,3.1047852872605737,0.22957226604907,2148070.769230769
AZO,-0.019096607802130773,-0.3031492507762427,-0.019860051757014375,205093.84615384616
AVB,0.05588043756016401,0.8870744456260016,0.07080624187256167,1065616.923076923
AVY,0.2183214101649736,3.465744943064695,0.3113272508176966,560790.7692307692
BKR,0.02661464187501573,0.4224943418060246,0.023754345307068374,6941793.846153846
BLL,0.2181816976281911,3.463527075300508,0.2343024027611842,1531738.4615384615
BAC,0.03850776060467759,0.6112917486359227,0.045180722891566376,61421269.23076923
BK,0.03208730469409655,0.5093701707776096,0.03215603584607272,4946564.615384615
BAX,-0.02108267223851835,-0.33467704629482986,-0.02563176895306854,2999666.153846154
BDX,-0.06357713515176941,-1.0092557320891475,-0.06403115871470301,1433295.3846153845
BRK.B,,,,
BBY,0.055988368797956184,0.8887878009093624,0.06505469199769719,2370056.923076923
