,Daily Sharpe - 3mo,Annual Sharpe - 3mo,Return over 3mo (%),Avg volume (3mo)
MMM,0.04987152887350334,0.7916859774112023,0.04280250136603717,2329583.272727273
ABT,0.09956329518607644,1.5805183126348357,0.11955118657531533,5468531.818181818
ABBV,0.03795033199460332,0.6024428437803493,0.03559937727036852,7833345.96969697
ABMD,-0.06721328967374988,-1.0669778956517273,-0.12285575835890819,299564.36363636365
ACN,0.048671721667847806,0.7726396284868751,0.047502364371077216,1870898.0606060605
ATVI,-0.04369210894821039,-0.6935907271974275,-0.06452006342236849,6132841.696969697
ADBE,0.03174171404796814,0.5038840893470943,0.0335931617875017,2965046.909090909
AMD,0.01646206343724126,0.26132715553145713,0.00376122300412524,50916964.90909091
AAP,-0.0458517252196579,-0.7278735726868995,-0.045217391304347834,795612.0606060605
AES,0.17703653878827189,2.810367927632446,0.2003395585738539,4902322.212121212
AFL,0.0961705531593431,1.5266602026428335,0.13614522156967435,3673695.6363636362
A,0.14398882879327762,2.285751795350815,0.13516562403856006,1220728.696969697
APD,-0.04860426706432249,-0.7715688198525884,-0.07880922779389415,962024.4848484849
AKAM,-0.03777658719716309,-0.5996847306266405,-0.06507833503291008,1602041.3636363635
ALK,0.11438862266458559,1.8158630903142006,0.26944291230005524,2313889.393939394
ALB,0.14833316464762572,2.354715989044893,0.35098616105481106,1106097.606060606
ARE,-0.06612257794654094,-1.0496633837581877,-0.06798523815015566,783574.5454545454
ALXN,0.14517767906583745,2.304624208354523,0.23172749391727496,2019085.9090909092
ALGN,0.14267442072417202,2.264886214118155,0.47418583613336796,749657.0
ALLE,0.10178944399999908,1.6158573294931997,0.13729708585957356,738195.5757575758
LNT,0.05222805330946008,0.829094643107132,0.0408163265306123,1289479.2727272727
ALL,0.03265219351804188,0.5183375028569642,0.02320697259267031,1908304.1818181819
GOOGL,0.129750603451157,2.0597269751539224,0.1777752862343692,1838137.2727272727
GOOG,0.12999844491669668,2.0636613364482495,0.18020659033715855,1845282.0606060605
MO,-0.051311070875579054,-0.8145379982471486,-0.053451080641413067,8289081.636363637
AMZN,0.004017611148715038,0.06377759978436316,-0.014212499332267061,5083860.606060606
AMCR,0.06140427775128513,0.9747626901926215,0.06189213085764803,6480428.818181818
AEE,0.027478858131603633,0.4362133495694892,0.016578656514797913,1063045.3333333333
AAL,0.020908402719851858,0.33191060344988704,0.007131537242472396,61807235.93939394
AEP,0.11775453987710251,1.8692953695819094,0.09085313307891167,2550926.5757575757
AXP,0.10108573557814177,1.6046863046147828,0.2029728344438749,4325089.7272727275
AIG,0.14555549276080337,2.3106218148272886,0.27202937249666215,6699613.515151516
AMT,-0.039109505381847175,-0.6208441508346589,-0.04595273205531865,1791087.4545454546
AWK,0.13561527901424975,2.1528258135140494,0.10616812227074238,722285.8484848485
AMP,0.13206561079352874,2.096476577421148,0.17987708293733753,635137.5151515151
ABC,0.06873487595820883,1.0911323290937582,0.06401082962676469,902895.8181818182
AME,0.1489147850086573,2.36394892604134,0.1688362919132149,894589.5454545454
AMGN,-0.011397753494835506,-0.18093372751291237,-0.02608946133903956,2746402.3636363638
APH,0.12235951249603544,1.9423970436456597,0.1337701337701338,1362240.303030303
ADI,0.1514752681452941,2.404595335735634,0.18179495912806534,3070077.484848485
ANSS,0.02643721187718529,0.41967772790973207,0.02300226871691458,411553.36363636365
ANTM,0.11031963790917323,1.751269959806196,0.17519691992511732,1256101.606060606
AON,0.04717019907539637,0.7488036962814462,0.04168361122407477,1462392.0
AOS,0.10557999421051716,1.676030448628006,0.12029772681553001,1021347.0303030303
APA,-0.09390695285199006,-1.4907266617574004,-0.2926988265971317,10963105.727272727
AIV,-0.04974958076580754,-0.7897501112162942,-0.14157364552137208,1648599.1818181819
AAPL,0.03898999097203147,0.6189469183958929,0.04694180263502308,153730145.03030303
AMAT,0.06217978416158903,0.9870734728034247,0.08574843143113249,7908857.181818182
APTV,0.17077708847236245,2.711002234353279,0.26950998185117975,1639895.2727272727
ADM,0.1116428409649203,1.772275157123481,0.12570398738454602,3000535.6666666665
ANET,0.15409339297223593,2.4461567788961065,0.27594065392307326,729812.3939393939
AJG,0.11013022646169002,1.74826314629314,0.08917018284106883,851301.4848484849
AIZ,0.09760675934966476,1.5494592691088491,0.09271895319900467,358737.6666666667
