,Daily Sharpe - 3mo,Annual Sharpe - 3mo,Return over 3mo (%),Avg volume (3mo)
MMM,0.05777713639267003,0.9171836061627864,0.0508130081300813,2575807.8125
ABT,0.1502443999814268,2.3850559093858363,0.16615939578401545,5256090.625
ABBV,-0.13989071982327164,-2.2206963322691418,-0.1029855404140226,7083343.75
ABMD,0.08587518700817214,1.36322633168873,0.11355372591632877,335021.875
ACN,0.0180788567353478,0.2869929534605721,0.010166141102273245,1845926.5625
ATVI,0.05578857939350059,0.8856162424367112,0.059947643979057566,6615020.3125
ADBE,0.08430070139345451,1.338232147412381,0.12381710859177353,3046260.9375
AMD,0.18805796698787677,2.985327676285899,0.5580838323353293,61709003.125
AAP,0.08044444385795413,1.277015956830264,0.06729052075148216,822081.25
AES,0.21947278610798435,3.4840224695291884,0.30836363636363623,5376220.3125
AFL,0.03623354307556295,0.575189664580116,0.03027681660899646,3535057.8125
A,0.16314806914692734,2.589895307058837,0.13725261932479618,1390853.125
APD,0.2056915396052067,3.265251963512219,0.23171765104652134,1090240.625
AKAM,0.05502552793989491,0.8735031761339893,0.057891240391003074,1644092.1875
ALK,0.04906036204220146,0.778809103166748,0.06997084548104973,2384776.5625
ALB,0.07753292566957644,1.2307970384457319,0.13236870310825288,1163115.625
ARE,-0.0203504003249457,-0.32305259004248615,-0.020577148859914803,797267.1875
ALXN,0.015386079343290008,0.24424643756792014,0.007217674500484177,1937571.875
ALGN,0.1252984225688777,1.9890507947155995,0.20821615869879162,739017.1875
ALLE,0.011277861210340365,0.1790304964995751,0.001957753735188024,693534.375
LNT,0.11052248735184907,1.7544900948796458,0.09139213602550487,1373534.375
ALL,-0.02867429302967651,-0.4551902902627013,-0.03489109748361173,1998621.875
GOOGL,0.05697177008687722,0.904398812406155,0.056159819161272315,1838953.125
GOOG,0.06086546180572226,0.9662092522262486,0.062548716817413,1829409.375
MO,0.008824244589696141,0.14008054015405913,0.0020947892118357006,7641520.3125
AMZN,0.09878979093649735,1.5682393133402082,0.14937965813425833,5138409.375
AMCR,0.12368127187396703,1.9633793232881063,0.11892450879007242,8863979.6875
AEE,0.15785138393817122,2.5058130360466593,0.13512336719883872,1268317.1875
AAL,0.01785447362270765,0.2834309819738815,-0.007269789983845042,69456490.625
AEP,0.04287721449320078,0.6806546787611019,0.03397435897435905,3032032.8125
AXP,0.03504590385841358,0.5563364764850479,0.0304003425390709,4249414.0625
AIG,-0.036021589283638314,-0.5718250024428977,-0.08885897004375633,6813165.625
AMT,-0.017709593064600945,-0.28113107441453,-0.027061019149626695,1604373.4375
AWK,0.1790950746311257,2.8430461710630692,0.16239522888459051,737168.75
AMP,0.006764226188467746,0.10737876183885586,-0.001972386587771149,704617.1875
ABC,-0.01889431130185633,-0.2999378933912934,-0.02399677354305313,940782.8125
AME,0.14400358110221162,2.285985980995035,0.13637953141391757,1076751.5625
AMGN,0.048340902832833654,0.7673880422880938,0.0471568459027658,2604826.5625
APH,0.1303949901524572,2.069956296912708,0.1244014047036288,1372153.125
ADI,-0.029723243661867307,-0.47184186532486627,-0.037244421820649874,3363323.4375
ANSS,0.0885793674270565,1.4061538650204408,0.10272714427017113,409057.8125
ANTM,0.007283064585564929,0.115615066054959,-0.0015646391550948784,1186045.3125
AON,0.04826245356678067,0.7661426987970233,0.03336490895695192,1482732.8125
AOS,0.1438664995454771,2.283809878744316,0.17345331833520794,1044254.6875
APA,-0.08245801051777658,-1.3089803366111112,-0.2566037735849057,9387221.875
AIV,-0.04027594202480896,-0.6393607584989985,-0.0687001923605386,1220185.9375
AAPL,0.1482373993319188,2.3531957617873767,0.26999208234362637,173016207.8125
AMAT,0.009585135986411714,0.15215931661668708,-0.0025693730729702924,7735675.0
APTV,0.12572998108198688,1.9959015737267578,0.1655200323755566,1614379.6875
ADM,0.20799882702350073,3.3018790157839444,0.1836629848445928,2725665.625
ANET,-0.021853453910265858,-0.346912826006253,-0.04742914114798466,711957.8125
AJG,0.09710648539722369,1.5415176663154746,0.06517016654598114,858560.9375
AIZ,0.12931641303350566,2.052834415953406,0.1875818969861909,379765.625
T,-0.055496186329021154,-0.8809746464345551,-0.03576341127922968,33837760.9375
ATO,-0.02741421986404982,-0.4351872488827366,-0.022675969628565502,823557.8125
ADSK,-0.003967736608854801,-0.06298586600901938,-0.021225401735842562,1301528.125
ADP,-0.06073131827846312,-0.9640797897475485,-0.07034273079049204,2060214.0625
AZO,0.042305203023924674,0.6715742781924143,0.027232494366158867,193296.875
AVB,-0.01554431758098244,-0.24675839171693195,-0.022063680803276545,983514.0625
AVY,0.07881870489465705,1.2512081508687116,0.08622416461804606,599067.1875
BKR,-0.05451452872027905,-0.8653913150024795,-0.10680272108843528,6422012.5
BLL,0.2147252579960752,3.4086577971707905,0.20983070983070976,1784448.4375
BAC,0.0212894059736897,0.3379588426000551,0.014686825053995675,61269621.875
BK,-0.05790160250166959,-0.9191594443891986,-0.08039647577092515,4981100.0
