,Daily Sharpe - 3mo,Annual Sharpe - 3mo,Return over 3mo (%),Avg volume (3mo)
MMM,0.038058266774414845,0.6041562552915242,0.029621676245815683,2352113.846153846
ABT,0.11164194932317152,1.7722610027495258,0.13029734268497478,5367466.153846154
ABBV,0.007778178323892789,0.12347475298880116,-0.0007533362031856154,7770327.692307692
ABMD,-0.06850823144209249,-1.0875344589397957,-0.12421980567531052,314178.46153846156
ACN,0.026480600423276296,0.4203664997259649,0.02042667127310412,1862424.6153846155
ATVI,-0.026398429944723172,-0.4190620838177885,-0.04437977446344121,6319146.153846154
ADBE,0.0688095826650143,1.0923182612986135,0.10022910781413351,2939533.846153846
AMD,0.021202851130557882,0.33658482706188514,0.012139068945197421,53938650.76923077
AAP,0.038547229624480046,0.6119182999012555,0.029018885306310433,781884.6153846154
AES,0.16898934878938854,2.6826227466928567,0.1893939393939394,5073693.846153846
AFL,0.017636101319705857,0.27996442913207836,0.010405257393209076,3642426.153846154
A,0.15992468583433384,2.5387256833066894,0.15095111474739215,1201915.3846153845
APD,0.08895600801114405,1.4121328489353395,0.08885654442827232,822144.6153846154
AKAM,-0.04316512904699267,-0.6852251806101186,-0.06949276689251056,1590972.3076923077
ALK,0.03778023983744444,0.5997427144935199,0.0450696531002458,2292927.6923076925
ALB,0.1407871235916188,2.234926300941228,0.3289909995262909,1127910.7692307692
ARE,-0.12387371299389634,-1.9664342313602403,-0.10549387987475092,756646.1538461539
ALXN,0.13663492345966857,2.1690121672837686,0.21281951975213018,2096126.1538461538
ALGN,0.16281652267982616,2.584632170058766,0.5625715313429908,757321.5384615385
ALLE,0.03194211690353284,0.5070653860542026,0.02717011287583657,727432.3076923077
LNT,0.0027146825468187226,0.04309424944421879,-0.002741228070175413,1315764.6153846155
ALL,-0.06954353199011587,-1.1039693456334683,-0.0594365906511195,1872615.3846153845
GOOGL,0.128554173261015,2.04073423468893,0.17442954677416136,1827995.3846153845
GOOG,0.1300395980230894,2.0643146217594066,0.17883023640171564,1860633.8461538462
MO,-0.13391137651315174,-2.1257771998568114,-0.1161963481147735,8159098.461538462
AMZN,0.039934322980146125,0.6339377242871905,0.04543388077513208,5038263.076923077
AMCR,0.06961547054025154,1.1051113347134933,0.0656799259944495,6392986.153846154
AEE,1.0532383225191554e-05,0.00016719640036011154,-0.004015575565831255,1050521.5384615385
AAL,-0.044741202344125944,-0.7102445685634642,-0.12049117421335369,60208555.384615384
AEP,0.06555320113438538,1.0406248070746857,0.04988452655889154,2730966.153846154
AXP,-0.011236900555614989,-0.17838026626392472,-0.02490923759580475,4101746.153846154
AIG,0.06430144863950563,1.0207538522479467,0.08153946510110882,6648404.615384615
AMT,-0.05585074254945605,-0.8866030519449256,-0.06001319824540976,1772318.4615384615
AWK,0.09079657490115407,1.4413509425094162,0.07570598838373725,712969.2307692308
AMP,0.061077672151665575,0.9695779870322546,0.06218718718718717,627450.7692307692
ABC,0.026101017171002234,0.41434080240179133,0.018119490695396756,905713.8461538461
AME,0.12165791132607015,1.931259470353979,0.12813171080887603,924021.5384615385
AMGN,-0.020630112090358883,-0.32749287666285887,-0.03747559100918198,2733176.923076923
APH,0.11339970705548204,1.8001645416982928,0.11467210077806604,1363521.5384615385
ADI,0.12862705653154421,2.041891220740274,0.1476960110041266,3133063.076923077
ANSS,0.06327591375288415,1.0044739906230191,0.07820853475045621,412175.3846153846
ANTM,0.08967948971739664,1.423617764972434,0.1325092170895683,1230169.2307692308
AON,-0.02001166059505498,-0.31767526353567793,-0.02604379860826854,1502638.4615384615
AOS,0.10540396926612096,1.673236139263508,0.11551829891637715,1036838.4615384615
APA,-0.20520390039724828,-3.257510931069524,-0.45045045045045046,10397715.384615384
AIV,-0.1636842623866895,-2.5984071108613453,-0.301647312989468,1570973.8461538462
AAPL,0.05025133568470247,0.7977152236232905,0.06822068220682205,163925552.30769232
AMAT,0.0757812501350924,1.2029900513942064,0.10948560641812177,8246724.615384615
APTV,0.15954609546038817,2.5327157474373503,0.2458860004769855,1617270.7692307692
ADM,0.09086108978457193,1.442375084533732,0.09629797865091987,3036313.846153846
ANET,0.08824871515884217,1.4009049229876338,0.1395147313691507,788456.9230769231
AJG,0.050938865636214414,0.8086294232469439,0.03464095122179574,847206.1538461539
AIZ,0.05059184430629531,0.8031206304153389,0.03993126585385819,351432.3076923077
T,-0.11967160478772672,-1.8997278315859891,-0.08594270486342433,36275341.538461536
ATO,-0.13979339135523283,-2.2191512907376363,-0.11418030460694346,854123.0769230769
ADSK,0.07467239119883794,1.185387461487921,0.09807822553335598,1432475.3846153845
ADP,0.17850193570615072,2.8336303825326934,0.20465251105152532,2160267.6923076925
AZO,-0.01931949433946636,-0.3066874648664884,-0.020038571501074295,202807.6923076923
AVB,-0.022327739717800735,-0.35444187978888136,-0.03841154296113366,1032338.4615384615
AVY,0.20163189299483264,3.200807071461082,0.2800897945087204,552921.5384615385
BKR,-0.02353214585330414,-0.3735612344612556,-0.060350030175015085,6805536.923076923
BLL,0.2849648272304168,4.5236763915130185,0.29034820601085654,1507046.1538461538
BAC,-0.04751682871372588,-0.754306271201831,-0.06893910379165073,59652476.92307692
BK,-0.05305860404367305,-0.8422792272708297,-0.0709933774834437,4886721.538461538
BAX,-0.017177899081323087,-0.2726906940944747,-0.022296544035674434,2959823.076923077
BDX,-0.07959249081978398,-1.2634916216240393,-0.07718107718107725,1437893.8461538462
BRK.B,,,,
BBY,0.16569027437302125,2.6302515639184363,0.19591836734693874,2322216.923076923
BIO,0.17338131622587427,2.7523430683122676,0.22765344475607208,160104.61538461538
BIIB,0.04271242239302901,0.6780386852706065,0.07585620359163914,1454776.923076923
BLK,0.10534049613782884,1.6722285345891306,0.11341573301144174,626610.7692307692
BA,-0.02732380120296995,-0.4337518971361559,-0.07222679684742972,21849893.846153848
BKNG,0.022428846674028127,0.3560469029608596,0.016683005790889598,351043.07692307694
BWA,-0.03796105910933863,-0.6026131314475985,-0.06373682857877144,3031389.230769231
BXP,-0.14083297946117618,-2.2356542403032367,-0.18469569080408715,1231460.0
BSX,-0.07495974742996338,-1.1899491002393772,-0.08391070053887596,8925052.307692308
BMY,0.05041234798858048,0.8002712147077871,0.045558833169452535,10292852.307692308
AVGO,0.1350040241609222,2.1431224435365333,0.1677967661767864,1796543.076923077
BR,0.09147208297226105,1.4520743006980121,0.08384473197781887,487060.0
BF.B,,,,
CHRW,-0.03397749472156053,-0.5393760072375539,-0.05397223092180813,1348403.076923077
COG,-0.14056341027255292,-2.231374962097901,-0.2015541525012141,4781387.692307692
CDNS,0.11025785754904839,1.750289226993406,0.1563622961393163,1514892.3076923077
CPB,-0.03209983639860857,-0.509569105419465,-0.039623774264558674,2211784.6153846155
COF,0.10953503506987669,1.7388147758617931,0.1828136882129277,3019833.846153846
CAH,0.010137608084899743,0.16092953929009493,0.0011411182959300548,2183692.3076923075
KMX,-0.043785542994817475,-0.69507394670528,-0.07508974870362985,1427290.7692307692
CCL,0.011153139718582197,0.17705060419755245,-0.028129395218002836,36675212.307692304
CARR,0.23427390742190615,3.7189829862583963,0.3444943044528824,4487147.692307692
CAT,0.13745326507988442,2.1820029377712777,0.19544915505484736,3436526.153846154
CBOE,-0.026911831547966242,-0.4272120816070866,-0.03872359754712692,893403.0769230769
CBRE,0.10731553256520991,1.7035812658919933,0.1874148114493412,1489829.2307692308
CDW,0.15785166852691593,2.505817553752926,0.20284046353576732,775624.6153846154
CE,0.1494281436299338,2.372098241513072,0.18528421469597933,737210.7692307692
CNC,0.04701239526027322,0.7462986383769277,0.05678282514001253,3400360.0
CNP,0.1089042668258363,1.7288016404099065,0.12003919647231745,4634044.615384615
CERN,0.0496748087033764,0.7885631415230451,0.04169046259280393,1464393.8461538462
CF,-0.1115717827025836,-1.771147142179045,-0.17506791427709037,2260784.6153846155
SCHW,0.15320803669744185,2.432102183747332,0.2082843713278497,11258276.923076924
CHTR,0.06885199953707251,1.092991608267769,0.07081263395749914,1002780.0
CVX,-0.158339863024276,-2.5135674011415956,-0.1802995391705068,10713930.76923077
CMG,0.10117627925855184,1.6061236409817041,0.1232826819806544,341006.1538461539
CB,0.05462477802326855,0.8671414684300501,0.05956136975759915,1820338.4615384615
CHD,-0.04985379951132868,-0.7914045325118946,-0.04696714406065706,1332898.4615384615
CI,0.0815547295309579,1.2946411954802997,0.13064706212469837,1987895.3846153845
CINF,-0.05466097692010949,-0.867716108102706,-0.0908534345536917,734529.2307692308
CTAS,0.0989600969255301,1.5709428371028014,0.09973871810586761,427349.23076923075
CSCO,-0.1858451487513144,-2.9502002757827035,-0.20872865275142313,24788664.615384616
C,-0.13599804786849154,-2.158902080701719,-0.1805448963929393,25024429.230769232
CFG,0.05908787076938329,0.9379908693366656,0.08965788438851754,5265495.384615385
CTXS,-0.12070123204053504,-1.9160726575101419,-0.1576448915969958,1368953.8461538462
CLX,-0.07547871779600851,-1.1981874993975825,-0.08172975704240176,1395376.923076923
CME,-0.11301156116124307,-1.7940029166468903,-0.09901878664592548,1589164.6153846155
CMS,0.03359370845729507,0.5332835891664603,0.020674300254452993,1635360.0
KO,0.046195474778915495,0.7333304277694014,0.03451882845188296,13907329.23076923
CTSH,0.10657006487277285,1.6917473331442634,0.09988144635447532,3025767.6923076925
CL,0.12125808291283875,1.9249123910629318,0.08906086044071362,3249166.153846154
CMCSA,0.047097640310715734,0.747651861600748,0.040177528614809596,17103756.923076924
CMA,0.07344383777288986,1.1658847804634307,0.12318840579710143,1493596.923076923
CAG,-0.04572365624933256,-0.7258405408100298,-0.046775898520084645,2680950.769230769
CXO,-0.07761051159374671,-1.2320286768092938,-0.17320070216500882,2746590.769230769
COP,-0.13838386617517393,-2.1967757721789196,-0.2378590078328981,9024727.692307692
ED,0.04490640748317703,0.7128671188428982,0.03581413926241509,2152623.076923077
STZ,0.07537317363073144,1.1965120377156404,0.07842340511986991,1054724.6153846155
COO,0.10084440608280981,1.6008553176427442,0.09867728349565677,257253.84615384616
CPRT,0.2449024977426073,3.8877066269129776,0.24667472793228543,1244800.0
GLW,0.07880416175094322,1.2509772856194246,0.08979591836734692,4397493.846153846
CTVA,0.24446167540812092,3.8807087892964938,0.33096366508688796,4433680.0
COST,0.1648399329117561,2.6167528117024674,0.13126631662315566,2163212.3076923075
COTY,0.029433472631806068,0.4672418928287079,0.020000000000000018,13202730.76923077
CCI,-0.019259208122157277,-0.3057304508355806,-0.02449610559486298,1694020.0
CSX,0.1723368875773498,2.7357632775153853,0.1816810640340052,4008333.846153846
CMI,0.13236401552420504,2.101213605665636,0.14944547598735383,949396.9230769231
CVS,0.0072913990280341545,0.11574737122749867,-0.0001539408866993674,7970156.923076923
DHI,0.03236947112403212,0.5138494239892524,0.03261187481719807,3160063.076923077
DHR,0.20022603879064818,3.1784898278377622,0.19503407984420643,2064450.7692307692
DRI,0.1726803512186342,2.7412155937907725,0.2916772071844169,2061780.0
DVA,0.16437197877778284,2.6093242701216,0.19728056331188537,1074306.1538461538
DE,0.2741363190342849,4.351779152972282,0.34953678474114436,1640878.4615384615
